Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,xA,A-xAG,KP,1/3,PPA,CrsPA,Live,Dead,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Fld,Def,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Tkl%,Lost,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
290,Edson Gutiérrez,mx MEX,DF,Santos,28,1996,12,12,1055,11.7,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,4,40,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches,3,0,0.0,0.26,0.00,0.00,,9.4,0,0.05,-0.1,-0.1,528,608,86.8,11209,4382,144,159,90.6,301,318,94.7,81,123,65.9,0.4,-0.1,1,47,2,0,574,32,0,5,0,5,0,0,0,0,2,4,7,0.60,6,0,0,1,0,1,0.09,1,0,0,0,0,14,10,9,5,0,6,75.0,2,4,15,29,61,0,735,98,6,1,100.0,0,0.0,446,0,4,2,503,88,34.5,88,11,0,,0,0.58,13,26,-13,-1.11,+0.06,12.4,19.1,-6.7,-0.58,+0.34,0,13,0,0,1,33,14,60.9
291,Edson Gutiérrez,mx MEX,DF,Monterrey,28,1996,8,7,586,6.5,1,0,1,1,0,0,0,0,0.1,0.1,0.2,0.3,2,24,35,0.15,0.00,0.15,0.15,0.15,0.01,0.03,0.04,0.01,0.04,Matches,3,0,0.0,0.26,0.00,0.00,,9.4,0,0.05,-0.1,-0.1,528,608,86.8,11209,4382,144,159,90.6,301,318,94.7,81,123,65.9,0.4,-0.1,1,47,2,0,574,32,0,5,0,5,0,0,0,0,2,4,7,0.60,6,0,0,1,0,1,0.09,1,0,0,0,0,14,10,9,5,0,6,75.0,2,4,15,29,61,0,735,98,6,1,100.0,0,0.0,446,0,4,2,503,88,34.5,88,11,0,,0,0.58,13,26,-13,-1.11,+0.06,12.4,19.1,-6.7,-0.58,+0.34,0,13,0,0,1,33,14,60.9
10,Eduardo Aguirre,mx MEX,"FW,MF",Atlas,25,1998,30,25,2195,24.4,8,3,11,8,0,0,4,0,6.7,6.7,2.3,9.0,19,47,113,0.33,0.12,0.45,0.33,0.45,0.27,0.09,0.37,0.27,0.37,Matches,59,21,35.6,2.42,0.86,0.14,0.38,17.5,1,0.11,+1.3,+1.3,316,461,68.5,4586,1252,177,235,75.3,92,126,73.0,23,37,62.2,1.4,+0.7,16,28,9,0,405,53,3,0,26,7,5,5,0,0,3,28,57,2.34,34,3,3,9,2,8,0.33,4,1,0,2,0,19,11,4,7,8,6,33.3,12,16,4,23,18,0,717,23,80,9,31.0,20,69.0,411,3,73,54,523,73,71.7,80,8,5,39,1,1.22,36,40,-4,-0.16,+0.77,28.0,27.6,+0.5,+0.02,+0.21,0,27,1,0,0,42,46,37.7
58,Eduardo Armenta,mx MEX,MF,Querétaro,22,2001,6,3,206,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,8,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,58,75,77.3,907,280,33,37,89.2,21,24,87.5,3,5,60.0,0.0,0.0,0,6,0,0,72,3,0,1,1,2,0,0,0,0,0,4,2,0.87,2,0,0,0,0,0,0.00,0,0,0,0,0,12,9,4,8,0,3,37.5,5,2,0,12,2,0,100,2,1,3,50.0,3,50.0,48,0,4,4,64,,,,0,0,,3,3.00,,,,,,,,,,,0,4,0,0,0,5,1,50.0
232,Eduardo Gabriel,br BRA,DF,Pachuca,28,1996,15,14,1292,14.4,0,1,1,0,0,0,5,1,0.7,0.7,0.7,1.5,3,31,1,0.00,0.07,0.07,0.00,0.07,0.05,0.05,0.10,0.05,0.10,Matches,9,2,22.2,0.63,0.14,0.00,0.00,11.7,0,0.08,-0.7,-0.7,519,593,87.5,9628,3938,194,205,94.6,267,290,92.1,48,79,60.8,0.6,+0.3,3,33,1,0,561,30,1,1,0,3,0,0,0,0,2,5,8,0.56,7,0,0,0,0,1,0.07,1,0,0,0,0,20,13,12,7,1,11,73.3,4,6,25,45,59,0,745,77,15,2,66.7,1,33.3,386,0,10,4,410,86,42.2,90,13,1,39,1,1.44,22,19,+3,+0.21,+0.51,20.0,13.9,+6.1,+0.42,+0.30,1,16,0,0,0,74,33,64.7
241,Eduardo García,mx MEX,GK,Guadalajara,22,2002,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,49,65,75.4,1402,950,11,11,100.0,20,21,95.2,18,32,56.3,0.0,0.0,0,1,0,0,42,23,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,67,53,0,0,,0,,37,0,0,0,29,90,5.9,90,2,0,,14,1.50,3,3,0,0.00,-0.19,2.6,1.2,+1.4,+0.69,+0.50,0,0,0,0,0,2,0,
,Eduardo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,6,,,,,,,,,,,,,,,,,,,
591,Eduardo Tercero,mx MEX,DF,UANL,28,1996,1,0,39,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,6,7,85.7,130,112,1,1,100.0,4,4,100.0,1,2,50.0,0.0,0.0,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,2,0,2,0,0,1,100.0,0,0,0,2,2,0,11,2,0,0,,0,,2,0,1,0,3,39,1.3,,0,1,39,20,3.00,2,0,+2,+4.62,+4.08,1.3,0.4,+0.9,+2.13,+1.76,0,0,0,0,0,0,0,
9,Eduardo Águila,mx MEX,DF,Atlético,22,2002,31,30,2701,30.0,0,0,0,0,0,0,4,0,1.1,1.1,0.1,1.2,14,64,2,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches,18,5,27.8,0.60,0.17,0.00,0.00,16.1,0,0.06,-1.1,-1.1,1351,1556,86.8,27145,9985,372,405,91.9,814,867,93.9,149,251,59.4,0.3,-0.1,2,59,2,0,1510,44,1,11,1,4,0,0,0,0,2,7,19,0.63,13,0,1,0,2,3,0.10,2,0,0,0,0,41,26,29,11,1,25,69.4,11,14,33,74,148,0,1857,285,22,10,90.9,1,9.1,1028,3,15,10,1254,87,88.3,90,30,1,1,2,1.37,40,47,-7,-0.23,-0.73,32.6,41.9,-9.3,-0.31,-0.03,0,22,0,0,0,109,52,54.2
31,Efrain Alvarez,mx MEX,"FW,MF",Tijuana,22,2002,30,26,2239,24.9,4,5,9,4,0,0,1,0,3.0,3.0,7.3,10.3,72,128,217,0.16,0.20,0.36,0.16,0.36,0.12,0.29,0.41,0.12,0.41,Matches,59,26,44.1,2.37,1.05,0.07,0.15,21.0,8,0.05,+1.0,+1.0,951,1234,77.1,16767,5654,455,522,87.2,342,428,79.9,122,193,63.2,6.3,-2.3,63,92,51,13,1120,109,6,16,105,35,42,11,11,0,5,33,118,4.74,82,17,10,2,2,11,0.44,8,1,1,0,0,26,20,12,7,7,12,50.0,12,12,8,34,1,0,1490,2,102,41,43.6,52,55.3,989,53,65,43,1128,75,73.2,80,16,4,38,0,1.41,32,46,-14,-0.56,-1.33,31.7,44.8,-13.1,-0.53,-0.54,0,10,0,0,0,112,2,16.7
446,Efraín Orona,mx MEX,DF,Puebla,25,1999,34,31,2803,31.1,1,0,1,1,0,0,5,0,1.0,1.0,0.2,1.2,22,74,7,0.03,0.00,0.03,0.03,0.03,0.03,0.01,0.04,0.03,0.04,Matches,19,5,26.3,0.61,0.16,0.05,0.20,13.3,0,0.05,0.0,0.0,835,1127,74.1,16847,7925,282,331,85.2,425,495,85.9,117,266,44.0,0.5,-0.2,5,64,8,2,1043,80,1,17,13,39,0,0,0,0,4,17,21,0.67,17,0,0,1,1,2,0.06,1,0,0,0,0,45,30,34,10,1,25,67.6,12,19,50,95,131,0,1454,156,25,10,76.9,3,23.1,677,0,15,5,818,82,91.6,89,29,3,17,0,0.68,28,52,-24,-0.77,+0.28,29.9,43.6,-13.7,-0.44,-0.29,0,34,0,0,0,95,54,60.0
414,Elias Montiel,mx MEX,MF,Pachuca,18,2005,27,25,2217,24.6,2,2,4,2,0,0,3,1,2.1,2.1,1.6,3.7,67,185,44,0.08,0.08,0.16,0.08,0.16,0.08,0.07,0.15,0.08,0.15,Matches,42,12,28.6,1.71,0.49,0.05,0.17,23.8,2,0.05,-0.1,-0.1,1238,1479,83.7,23161,7014,559,616,90.7,439,498,88.2,188,275,68.4,2.4,+0.4,45,171,19,3,1307,164,3,59,75,5,67,20,30,0,8,22,100,4.06,71,18,2,2,2,6,0.24,6,0,0,0,0,76,43,31,33,12,29,60.4,19,32,30,106,11,0,1779,16,20,37,55.2,28,41.8,1058,5,49,41,1197,82,72.5,87,21,2,17,0,1.23,40,41,-1,-0.04,+0.17,34.3,25.2,+9.1,+0.37,+0.42,0,16,0,0,0,165,9,39.1
286,Emanuel Gularte,uy URU,DF,Puebla,26,1997,29,28,2509,27.9,1,0,1,1,0,0,7,1,1.5,1.5,1.4,2.9,11,56,12,0.04,0.00,0.04,0.04,0.04,0.06,0.05,0.10,0.06,0.10,Matches,18,3,16.7,0.65,0.11,0.06,0.33,11.5,0,0.09,-0.5,-0.5,699,909,76.9,14007,5826,240,280,85.7,364,421,86.5,93,183,50.8,0.9,-1.4,8,63,4,0,852,53,2,10,11,15,0,0,0,0,4,14,18,0.65,13,1,1,0,1,0,0.00,0,0,0,0,0,41,24,28,13,0,21,70.0,9,12,47,88,163,0,1251,197,28,10,62.5,6,37.5,571,3,14,5,635,87,82.0,88,24,1,45,0,0.69,23,47,-24,-0.86,-0.37,24.8,40.3,-15.6,-0.56,-0.79,0,33,0,0,1,101,48,55.2
353,Emanuel Ley,mx MEX,FW,Tijuana,18,2006,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,1,1,100.0,4,0,0,0,,0,0,,0,0,,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,1,0,,0,,1,0,1,0,1,17,0.6,,0,1,17,1,3.00,0,0,0,0.00,+0.21,0.1,0.2,-0.1,-0.34,+0.04,0,0,0,0,0,0,0,0.0
509,Emanuel Reynoso,ar ARG,"MF,FW",Tijuana,28,1995,16,12,1001,11.1,3,3,6,3,0,0,3,0,1.7,1.7,2.0,3.7,36,100,100,0.27,0.27,0.54,0.27,0.54,0.15,0.18,0.33,0.15,0.33,Matches,15,6,40.0,1.35,0.54,0.20,0.50,20.8,1,0.11,+1.3,+1.3,561,676,83.0,9026,2663,296,333,88.9,186,215,86.5,54,78,69.2,3.0,+1.0,32,90,21,5,643,30,1,9,30,7,9,2,2,0,3,14,67,6.02,54,4,7,2,0,5,0.45,4,0,1,0,0,23,16,4,15,4,3,21.4,11,13,5,28,1,0,811,0,39,30,57.7,20,38.5,579,13,39,46,685,63,32.7,73,5,4,32,0,1.53,16,20,-4,-0.36,-0.23,14.5,19.2,-4.7,-0.42,-0.06,0,19,0,0,0,67,11,42.3
,Emi Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,,,,,,,,,,,,,,,,,,
260,Emiliano Gómez,uy URU,"FW,MF",Puebla,22,2001,26,23,2054,22.8,5,0,5,4,1,1,1,0,5.5,4.7,2.7,7.4,57,29,146,0.22,0.00,0.22,0.18,0.18,0.24,0.12,0.36,0.21,0.33,Matches,51,20,39.2,2.23,0.88,0.08,0.20,19.5,0,0.09,-0.5,-0.7,308,430,71.6,3900,790,187,221,84.6,80,113,70.8,10,23,43.5,1.2,-2.7,21,14,12,1,399,31,0,2,35,8,1,1,0,0,0,30,53,2.34,29,1,10,8,0,5,0.22,2,0,1,1,0,11,5,1,7,3,3,21.4,11,7,2,13,11,0,703,9,85,42,46.7,46,51.1,466,25,78,44,555,79,67.1,84,12,3,38,0,0.58,18,35,-17,-0.74,+0.15,20.2,31.4,-11.3,-0.50,-0.25,0,16,0,0,0,61,18,25.0
513,Emiliano Rigoni,ar ARG,"FW,MF",León,31,1993,13,6,478,5.3,1,1,2,1,0,0,1,0,1.1,1.1,1.2,2.2,14,22,47,0.19,0.19,0.38,0.19,0.38,0.20,0.22,0.42,0.20,0.42,Matches,10,3,30.0,1.88,0.56,0.10,0.33,16.7,0,0.11,-0.1,-0.1,134,187,71.7,2236,623,67,77,87.0,46,62,74.2,14,34,41.2,0.9,-0.2,8,8,8,3,167,20,0,5,26,3,9,2,3,0,0,7,16,3.01,10,3,2,0,0,2,0.38,2,0,0,0,0,9,5,5,2,2,4,57.1,3,2,0,9,4,0,248,5,17,7,36.8,12,63.2,141,8,10,9,173,37,15.6,67,0,7,11,4,1.71,6,6,0,0.00,-0.03,6.2,5.5,+0.7,+0.13,+0.33,0,12,0,0,0,15,3,30.0
,Emiliano Velázco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,,,,,,,,,,,,,,,,,,
,Emiliano Villaseñor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,,,,,,,,,,,,,,,,,,
346,Emilio Lara,mx MEX,DF,América,22,2002,1,1,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,29,38,76.3,291,131,24,29,82.8,2,4,50.0,0,1,0.0,0.0,0.0,0,2,0,0,35,3,0,0,1,3,0,0,0,0,0,1,1,1.53,1,0,0,0,0,0,0.00,0,0,0,0,0,1,1,0,1,0,1,50.0,1,2,1,2,3,0,45,3,0,0,,0,,25,0,0,0,27,59,1.9,59,0,0,,4,0.00,1,2,-1,-1.53,-2.46,0.7,1.0,-0.3,-0.48,-1.37,0,1,0,0,0,2,0,
347,Emilio Lara,mx MEX,DF,Necaxa,22,2002,24,21,1962,21.8,0,2,2,0,0,0,4,0,0.0,0.0,0.3,0.3,8,66,15,0.00,0.09,0.09,0.00,0.09,0.00,0.01,0.01,0.00,0.01,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,29,38,76.3,291,131,24,29,82.8,2,4,50.0,0,1,0.0,0.0,0.0,0,2,0,0,35,3,0,0,1,3,0,0,0,0,0,1,1,1.53,1,0,0,0,0,0,0.00,0,0,0,0,0,1,1,0,1,0,1,50.0,1,2,1,2,3,0,45,3,0,0,,0,,25,0,0,0,27,59,1.9,59,0,0,,4,0.00,1,2,-1,-1.53,-2.46,0.7,1.0,-0.3,-0.48,-1.37,0,1,0,0,0,2,0,
390,Emilio Martínez González,mx MEX,DF,Necaxa,21,2003,14,10,832,9.2,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,1,20,12,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches,6,1,16.7,0.65,0.11,0.00,0.00,23.5,0,0.04,-0.2,-0.2,235,293,80.2,3968,1859,125,134,93.3,83,101,82.2,22,37,59.5,0.2,-0.1,3,21,2,0,224,68,0,2,4,64,0,0,0,0,1,10,10,1.08,6,3,0,1,0,0,0.00,0,0,0,0,0,15,10,8,6,1,12,50.0,12,6,5,20,30,1,372,27,6,0,0.0,0,0.0,111,0,7,3,154,59,27.2,77,3,4,17,12,1.50,12,9,+3,+0.32,+0.41,12.1,11.7,+0.4,+0.05,+0.19,0,8,0,0,0,26,10,58.8
571,Emilio Santillán,mx MEX,DF,Santos,20,2003,1,1,74,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,39,46,84.8,536,159,25,25,100.0,13,15,86.7,1,4,25.0,0.0,0.0,0,1,0,0,32,14,0,0,1,10,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,3,3,4,0,56,4,1,0,0.0,1,100.0,22,0,0,0,27,74,2.4,74,0,0,,2,0.00,1,2,-1,-1.22,-0.07,0.5,1.4,-0.8,-1.02,-0.23,0,1,0,0,0,3,0,
190,Emmanuel Echeverría,mx MEX,DF,Santos,20,2003,28,23,2158,24.0,1,0,1,1,0,0,7,0,0.9,0.9,1.7,2.6,63,66,108,0.04,0.00,0.04,0.04,0.04,0.04,0.07,0.11,0.04,0.11,Matches,13,4,30.8,0.54,0.17,0.08,0.25,20.5,0,0.07,+0.1,+0.1,826,1084,76.2,13363,4791,436,512,85.2,327,399,82.0,50,103,48.5,1.3,-1.7,16,47,12,10,872,211,0,4,79,192,0,0,0,0,1,49,35,1.46,24,0,4,4,0,0,0.00,0,0,0,0,0,32,24,22,8,2,19,43.2,25,20,17,49,66,1,1369,69,28,14,36.8,23,60.5,681,6,49,12,785,77,70.5,87,20,5,33,0,0.57,23,48,-25,-1.04,+0.35,25.8,40.4,-14.6,-0.61,+0.64,0,21,0,0,1,90,16,61.5
292,Erick Gutiérrez,mx MEX,MF,Guadalajara,29,1995,29,26,2208,24.5,1,1,2,1,0,0,10,0,2.5,2.5,1.9,4.4,29,137,43,0.04,0.04,0.08,0.04,0.08,0.10,0.08,0.18,0.10,0.18,Matches,31,7,22.6,1.26,0.29,0.03,0.14,20.6,2,0.08,-1.5,-1.5,988,1178,83.9,18374,5623,407,451,90.2,455,508,89.6,110,166,66.3,2.3,-0.9,26,131,22,1,1117,53,4,17,21,4,6,4,2,0,8,19,56,2.28,45,2,3,2,2,4,0.16,4,0,0,0,0,83,53,28,47,8,36,58.1,26,13,31,114,29,0,1446,45,31,11,55.0,8,40.0,826,2,38,24,946,76,72.2,83,19,3,18,2,1.20,31,26,+5,+0.20,+0.10,29.9,23.1,+6.8,+0.28,+0.21,0,53,0,2,0,137,38,65.5
564,Erick Sánchez,mx MEX,"MF,FW",América,24,1999,30,22,2082,23.1,2,2,4,2,0,0,1,0,5.6,5.6,3.0,8.5,56,125,95,0.09,0.09,0.17,0.09,0.17,0.24,0.13,0.37,0.24,0.37,Matches,51,12,23.5,2.20,0.52,0.04,0.17,19.1,2,0.11,-3.6,-3.6,937,1082,86.6,14521,3712,456,496,91.9,360,402,89.6,59,82,72.0,2.6,-1.0,42,79,27,0,1039,35,3,2,15,3,7,3,2,0,8,21,90,3.89,74,3,3,4,1,11,0.48,10,0,1,0,0,33,14,16,13,4,10,32.3,21,20,16,49,28,0,1345,35,72,12,28.6,28,66.7,794,13,43,26,980,69,68.0,82,13,8,34,1,1.82,44,17,+27,+1.17,+0.89,42.3,19.4,+22.9,+0.99,+0.40,0,21,0,0,0,117,11,39.3
356,Erik Lira,mx MEX,"DF,MF",Cruz Azul,24,2000,31,29,2616,29.1,1,0,1,1,0,0,6,0,0.3,0.3,0.8,1.1,23,126,20,0.03,0.00,0.03,0.03,0.03,0.01,0.03,0.04,0.01,0.04,Matches,14,7,50.0,0.48,0.24,0.07,0.14,27.1,0,0.02,+0.7,+0.7,1688,1865,90.5,32144,11497,618,657,94.1,876,930,94.2,169,226,74.8,0.8,-0.8,14,99,12,2,1755,110,0,12,12,20,0,0,0,0,0,22,53,1.82,47,1,1,1,1,3,0.10,3,0,0,0,0,78,46,43,33,2,36,63.2,21,22,27,105,48,1,2118,148,5,12,57.1,9,42.9,1315,2,21,12,1474,84,85.5,88,26,2,28,1,2.10,54,23,+31,+1.07,-0.15,46.5,27.6,+18.9,+0.65,-0.40,0,29,0,0,1,185,10,35.7
,Erubiel Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,6,,,,,,,,,,,,,,,,,,,
41,Esteban Andrada,ar ARG,GK,Monterrey,33,1991,24,24,2160,24.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,739,944,78.3,19165,13832,174,175,99.4,342,346,98.8,219,416,52.6,0.1,0.0,0,16,0,0,734,208,0,1,0,0,0,0,0,0,2,0,7,0.29,5,2,0,0,0,2,0.08,1,1,0,0,0,1,1,1,0,0,0,0.0,2,1,0,1,12,1,995,754,0,2,100.0,0,0.0,628,0,3,0,470,90,70.6,90,24,0,,9,1.64,38,29,+9,+0.37,-0.32,32.8,27.5,+5.3,+0.22,-0.64,0,0,0,0,0,38,11,84.6
370,Esteban Lozano,mx MEX,"MF,FW",América,21,2003,4,0,108,1.2,1,0,1,1,0,0,0,0,1.5,1.5,0.8,2.3,5,2,7,0.83,0.00,0.83,0.83,0.83,1.23,0.68,1.92,1.23,1.92,Matches,10,5,50.0,8.33,4.17,0.10,0.20,15.7,0,0.15,-0.5,-0.5,12,20,60.0,135,34,8,10,80.0,3,8,37.5,0,0,,0.1,-0.8,6,0,2,0,20,0,0,0,1,0,0,0,0,0,0,0,7,5.83,4,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,1,0,41,0,12,0,0.0,1,100.0,28,3,6,1,34,27,3.5,,0,4,27,4,1.75,2,1,+1,+0.83,-0.05,4.1,1.7,+2.4,+1.99,+1.17,0,1,0,0,0,1,4,40.0
64,Ettson Ayon,mx MEX,FW,León,23,2001,16,6,519,5.8,1,0,1,1,0,0,0,0,0.5,0.5,0.2,0.6,7,6,25,0.17,0.00,0.17,0.17,0.17,0.08,0.03,0.11,0.08,0.11,Matches,7,3,42.9,1.21,0.52,0.14,0.33,14.1,0,0.07,+0.5,+0.5,63,93,67.7,782,134,36,44,81.8,19,28,67.9,1,4,25.0,0.1,-0.2,3,4,1,0,82,11,0,0,2,1,0,0,0,0,0,6,10,1.73,4,1,2,2,0,2,0.35,1,0,0,1,0,4,3,1,1,2,1,33.3,2,1,1,5,1,0,157,2,16,4,40.0,6,60.0,97,4,31,17,120,32,17.0,62,0,10,15,8,1.88,6,7,-1,-0.17,-0.24,3.4,8.1,-4.7,-0.81,-0.80,0,13,1,0,0,8,9,32.1
,Eugenio Pizzuto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,6,,,,,,,,,,,,,,,,,,,
165,Everardo Del Villar,mx MEX,DF,Toluca,19,2005,12,8,775,8.6,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,8,27,5,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches,1,1,100.0,0.12,0.12,0.00,0.00,14.7,0,0.32,-0.3,-0.3,408,455,89.7,7542,2251,163,174,93.7,195,208,93.8,42,62,67.7,0.1,0.0,0,32,0,0,436,19,0,6,2,10,0,0,0,0,0,5,5,0.58,4,0,0,0,0,0,0.00,0,0,0,0,0,18,12,9,9,0,7,63.6,4,1,9,27,29,0,538,54,1,2,100.0,0,0.0,340,1,4,0,383,65,25.3,86,7,4,23,5,2.17,19,11,+8,+0.93,-0.37,14.1,10.6,+3.5,+0.41,-0.10,0,15,0,0,0,23,3,20.0
600,Ezequiel Unsain,ar ARG,GK,Necaxa,29,1995,34,34,3060,34.0,0,1,1,0,0,0,2,0,0.1,0.1,1.5,1.6,0,5,1,0.00,0.03,0.03,0.00,0.03,0.00,0.05,0.05,0.00,0.05,Matches,1,0,0.0,0.03,0.00,0.00,,9.9,0,0.05,-0.1,-0.1,769,1150,66.9,24277,17771,126,130,96.9,343,351,97.7,296,660,44.8,0.6,-0.5,3,48,9,0,805,341,1,5,0,0,0,0,0,0,4,1,6,0.18,4,2,0,0,0,1,0.03,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,1,13,2,1228,958,1,4,100.0,0,0.0,658,0,2,1,517,90,100.0,90,34,0,,0,1.33,56,55,+1,+0.03,,45.1,48.3,-3.1,-0.09,,0,1,0,1,0,55,13,100.0
256,Faber Gil,co COL,"FW,MF",Pachuca,29,1995,9,2,283,3.1,0,0,0,0,0,0,2,0,0.5,0.5,0.6,1.1,21,7,36,0.00,0.00,0.00,0.00,0.00,0.16,0.20,0.35,0.16,0.35,Matches,9,5,55.6,2.86,1.59,0.00,0.00,15.3,0,0.05,-0.5,-0.5,81,105,77.1,1209,289,46,52,88.5,29,36,80.6,4,8,50.0,0.6,-0.6,5,5,5,5,101,3,0,0,17,3,0,0,0,0,1,3,12,3.82,10,0,0,1,0,0,0.00,0,0,0,0,0,4,4,1,3,0,0,0.0,1,2,1,5,3,0,153,3,17,6,46.2,7,53.8,117,8,20,11,137,31,9.2,59,0,7,24,1,0.56,3,7,-4,-1.27,-1.30,3.6,2.6,+1.0,+0.31,+0.06,0,13,0,0,0,15,1,16.7
