Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,xA,A-xAG,KP,1/3,PPA,CrsPA,Live,Dead,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Fld,Def,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Tkl%,Lost,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
,Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,2,,,,,,,,,,,,,,,,,,,
268,Dalbert Henrique,br BRA,"DF,FW",Sport Recife,32-015,1993,5,0,110,1.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,2,6,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,51,72,70.8,857,273,24,27,88.9,17,24,70.8,7,14,50.0,0.1,0.0,0,4,2,1,60,12,0,1,9,11,0,0,0,0,0,1,3,2.45,3,0,0,0,0,0,0.00,0,0,0,0,0,4,3,2,1,1,2,100.0,0,2,0,4,5,0,87,3,4,1,100.0,0,0.0,39,0,3,0,46,22,5.6,,0,5,22,0,0.20,0,2,-2,-1.64,-0.87,1.1,0.9,+0.2,+0.15,+0.72,0,8,0,0,0,7,2,66.7
79,Damián Bobadilla,py PAR,MF,São Paulo,24-074,2001,19,11,1182,13.1,2,1,3,2,0,0,3,0,1.5,1.5,0.6,2.1,12,83,22,0.15,0.08,0.23,0.15,0.23,0.11,0.05,0.16,0.11,0.16,Matches,23,7,30.4,1.75,0.53,0.09,0.29,21.9,0,0.06,+0.5,+0.5,654,734,89.1,11642,3198,279,301,92.7,299,330,90.6,64,75,85.3,1.2,+0.4,10,79,22,2,709,24,5,7,6,5,0,0,0,0,1,10,36,2.74,32,0,0,1,1,3,0.23,3,0,0,0,0,33,22,6,19,8,13,43.3,17,7,10,43,15,0,867,17,18,6,42.9,7,50.0,547,2,14,5,632,62,54.7,87,8,8,28,4,1.53,19,12,+7,+0.53,+0.90,17.9,12.1,+5.8,+0.44,+0.44,0,19,0,0,0,58,11,68.8
83,Daniel Borges,br BRA,DF,Mirassol,32-184,1993,9,3,372,4.1,2,0,2,2,0,0,2,0,0.4,0.4,0.2,0.6,2,6,11,0.48,0.00,0.48,0.48,0.48,0.09,0.05,0.14,0.09,0.14,Matches,4,2,50.0,0.97,0.48,0.50,1.00,22.4,0,0.09,+1.6,+1.6,156,198,78.8,2571,1032,73,81,90.1,66,78,84.6,13,28,46.4,0.4,-0.2,5,6,3,2,150,47,0,3,16,35,6,2,2,0,1,3,8,1.93,5,2,1,0,0,0,0.00,0,0,0,0,0,6,2,5,0,1,2,18.2,9,5,5,11,20,1,253,27,5,1,20.0,4,80.0,103,0,6,3,135,41,18.0,86,2,6,19,14,2.11,12,5,+7,+1.69,+1.11,4.5,5.7,-1.2,-0.29,-0.75,0,7,0,0,0,14,5,41.7
223,Daniel Fuzato,br BRA,GK,Vasco da Gama,28-081,1997,2,1,92,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,41,52,78.8,961,636,8,9,88.9,17,17,100.0,12,22,54.5,0.0,0.0,0,0,0,0,39,13,0,1,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,53,44,0,0,,0,,35,0,0,0,35,46,4.4,90,1,1,2,21,0.50,2,4,-2,-1.96,-2.00,1.3,1.5,-0.2,-0.16,+0.10,0,0,0,0,0,1,1,100.0
243,Daniel Giraldo,co COL,MF,Juventude,33-084,1992,14,7,678,7.5,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,6,27,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2,0,0.0,0.27,0.00,0.00,,25.9,0,0.02,0.0,0.0,314,361,87.0,5898,1390,123,135,91.1,144,159,90.6,41,49,83.7,0.1,0.0,0,23,1,0,342,18,0,4,1,0,0,0,0,0,1,5,6,0.80,5,0,0,0,1,1,0.13,1,0,0,0,0,11,8,6,4,1,7,41.2,10,6,3,14,22,1,423,36,2,2,100.0,0,0.0,216,0,8,8,272,48,32.8,72,2,7,25,5,1.21,11,19,-8,-1.06,+0.10,8.2,11.5,-3.3,-0.43,+0.72,0,18,0,0,0,33,7,53.8
,Daniel Sales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,
148,Danielzinho,br BRA,MF,Mirassol,30-323,1994,22,22,1956,21.7,0,2,2,0,0,0,3,0,1.2,1.2,1.9,3.1,25,129,67,0.00,0.09,0.09,0.00,0.09,0.05,0.09,0.14,0.05,0.14,Matches,21,4,19.0,0.97,0.18,0.00,0.00,22.1,2,0.06,-1.2,-1.2,1047,1250,83.8,16368,4797,547,599,91.3,410,457,89.7,61,122,50.0,2.0,+0.1,36,119,16,4,1136,106,3,2,51,6,29,13,15,1,8,26,68,3.13,55,8,0,3,0,7,0.32,7,0,0,0,0,34,22,15,17,2,5,26.3,14,12,15,49,35,3,1465,61,25,4,25.0,8,50.0,813,0,34,17,1021,89,94.5,89,20,0,,0,1.86,40,21,+19,+0.87,+1.66,32.4,24.8,+7.6,+0.35,+0.49,0,24,1,0,0,126,16,40.0
149,Danilo,br BRA,DF,Flamengo,34-070,1991,9,6,613,6.8,1,0,1,1,0,0,0,0,0.9,0.9,0.2,1.1,8,62,2,0.15,0.00,0.15,0.15,0.15,0.13,0.03,0.16,0.13,0.16,Matches,3,2,66.7,0.44,0.29,0.33,0.50,6.3,0,0.29,+0.1,+0.1,595,638,93.3,11780,4357,196,201,97.5,332,344,96.5,65,89,73.0,0.2,-0.2,1,77,4,0,621,17,0,4,5,3,0,0,0,0,0,1,8,1.18,8,0,0,0,0,2,0.29,2,0,0,0,0,6,5,4,2,0,1,16.7,5,0,7,13,23,0,677,41,4,0,0.0,1,100.0,474,0,4,1,548,68,29.6,89,5,3,27,8,2.22,16,3,+13,+1.91,+0.43,12.2,4.8,+7.4,+1.09,+0.34,0,9,0,0,0,41,6,35.3
150,Danilo,br BRA,"MF,FW",Botafogo (RJ),24-147,2001,7,4,379,4.2,1,0,1,1,0,0,2,0,0.4,0.4,0.3,0.6,3,27,14,0.24,0.00,0.24,0.24,0.24,0.08,0.07,0.15,0.08,0.15,Matches,3,2,66.7,0.44,0.29,0.33,0.50,6.3,0,0.29,+0.1,+0.1,595,638,93.3,11780,4357,196,201,97.5,332,344,96.5,65,89,73.0,0.2,-0.2,1,77,4,0,621,17,0,4,5,3,0,0,0,0,0,1,8,1.18,8,0,0,0,0,2,0.29,2,0,0,0,0,6,5,4,2,0,1,16.7,5,0,7,13,23,0,677,41,4,0,0.0,1,100.0,474,0,4,1,548,68,29.6,89,5,3,27,8,2.22,16,3,+13,+1.91,+0.43,12.2,4.8,+7.4,+1.09,+0.34,0,9,0,0,0,41,6,35.3
56,Danilo Barbosa,br BRA,"DF,MF",Botafogo (RJ),29-207,1996,3,0,39,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,2,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches,1,1,100.0,2.31,2.31,0.00,0.00,33.7,0,0.02,0.0,0.0,12,12,100.0,199,101,6,6,100.0,5,5,100.0,1,1,100.0,0.0,0.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,1,1,1,0,0,1,100.0,0,0,1,2,2,0,23,5,0,0,0.0,1,100.0,11,0,2,0,12,13,1.9,,0,3,13,7,1.33,1,1,0,0.00,-0.75,0.2,0.3,-0.1,-0.20,-0.54,0,1,0,0,0,1,1,25.0
,Danilo Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,12,,,,,,,,,,,,,,,,,,,
,Davi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,3,,,,,,,,,,,,,,,,,,,
,Davi Barbosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,2,,,,,,,,,,,,,,,,,,,
245,Davi Goes,br BRA,MF,Juventude,20-093,2005,2,1,64,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,1,0,0.0,1.41,0.00,0.00,,25.1,0,0.02,0.0,0.0,29,32,90.6,561,122,11,11,100.0,14,14,100.0,3,5,60.0,0.0,0.0,0,1,0,0,32,0,0,1,0,0,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,1,1,1,0,0,0,,0,0,1,2,2,0,42,3,0,0,,0,,22,0,0,0,24,32,3.1,59,0,1,5,4,1.50,0,4,-4,-5.63,-4.64,0.2,1.8,-1.6,-2.22,-1.35,0,0,0,0,0,5,0,0.0
246,Davi Gomes,br BRA,FW,RB Bragantino,20-109,2005,4,0,145,1.6,1,0,1,1,0,0,0,0,0.4,0.4,0.1,0.5,2,2,11,0.62,0.00,0.62,0.62,0.62,0.27,0.05,0.32,0.27,0.32,Matches,4,2,50.0,2.48,1.24,0.25,0.50,20.0,0,0.11,+0.6,+0.6,33,41,80.5,425,63,24,25,96.0,6,8,75.0,1,1,100.0,0.1,-0.1,1,1,2,0,41,0,0,0,1,0,0,0,0,0,0,3,3,1.86,1,0,0,0,0,0,0.00,0,0,0,0,0,1,0,1,0,0,1,20.0,4,3,0,1,1,0,63,2,6,6,42.9,7,50.0,46,3,1,3,49,36,6.7,,0,4,36,3,0.75,2,2,0,0.00,+0.27,1.8,2.7,-1.0,-0.60,-0.46,0,2,0,0,0,8,0,
607,Davi Schuindt,br BRA,DF,Fluminense,21-150,2004,2,2,180,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches,1,1,100.0,0.50,0.50,0.00,0.00,10.6,0,0.06,-0.1,-0.1,62,72,86.1,1364,565,16,16,100.0,32,33,97.0,14,23,60.9,0.0,0.0,0,1,0,0,72,0,0,2,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,2,2,2,0,0,0,,0,1,2,4,13,0,94,16,1,0,,0,,61,0,0,0,63,90,9.1,90,2,0,,1,2.00,5,4,+1,+0.50,+0.70,1.4,3.1,-1.7,-0.87,-0.96,0,1,0,0,0,3,2,28.6
151,David,br BRA,FW,Vasco da Gama,29-341,1995,11,4,439,4.9,1,3,4,1,0,0,1,0,0.3,0.3,0.8,1.1,11,12,32,0.21,0.62,0.82,0.21,0.82,0.06,0.16,0.23,0.06,0.23,Matches,7,3,42.9,1.44,0.62,0.14,0.33,23.2,0,0.04,+0.7,+0.7,116,146,79.5,1463,380,71,80,88.8,29,40,72.5,4,7,57.1,0.5,+2.2,11,5,5,0,140,6,2,1,4,4,2,1,0,0,0,2,22,4.51,18,0,2,0,0,3,0.62,3,0,0,0,0,5,4,1,2,2,3,50.0,3,4,3,8,3,0,198,4,11,11,64.7,6,35.3,123,5,14,3,133,40,21.2,75,0,7,20,0,1.00,12,4,+8,+1.64,+2.14,7.8,7.3,+0.6,+0.12,+0.47,0,6,0,0,0,23,5,38.5
168,David Duarte,br BRA,DF,Bahia,30-242,1995,17,16,1518,16.9,0,0,0,0,0,0,3,0,0.7,0.7,0.2,0.9,3,50,1,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.06,0.04,0.06,Matches,9,2,22.2,0.53,0.12,0.00,0.00,11.4,0,0.08,-0.7,-0.7,812,925,87.8,14450,5518,307,323,95.0,457,489,93.5,41,96,42.7,0.5,-0.2,2,52,2,0,894,31,0,1,0,1,0,0,0,0,0,6,11,0.65,11,0,0,0,0,1,0.06,1,0,0,0,0,13,7,10,3,0,5,55.6,4,3,10,23,108,0,1099,140,19,2,50.0,1,25.0,626,0,7,1,766,89,76.7,90,16,1,78,3,1.94,28,19,+9,+0.53,+1.31,25.2,21.0,+4.2,+0.25,+0.92,0,12,0,0,0,37,46,70.8
356,David Loiola,br BRA,DF,Botafogo (RJ),22-276,2002,11,10,904,10.0,1,0,1,1,0,0,1,1,0.3,0.3,0.2,0.4,8,36,2,0.10,0.00,0.10,0.10,0.10,0.03,0.02,0.04,0.03,0.04,Matches,3,1,33.3,0.30,0.10,0.33,1.00,7.6,0,0.09,+0.7,+0.7,533,605,88.1,10602,3796,160,166,96.4,287,306,93.8,73,111,65.8,0.2,-0.2,2,26,1,0,567,36,0,4,2,1,0,0,0,0,2,3,9,0.90,9,0,0,0,0,1,0.10,1,0,0,0,0,9,4,5,3,1,6,54.5,5,4,6,15,51,0,690,107,7,0,,0,,407,0,0,1,487,82,43.7,86,8,1,45,10,1.73,20,7,+13,+1.29,+0.99,13.6,9.2,+4.4,+0.44,+0.19,0,9,0,0,0,37,17,63.0
370,David Luiz,br BRA,DF,Fortaleza,38-154,1987,7,4,399,4.4,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,4,21,3,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches,6,1,16.7,1.35,0.23,0.00,0.00,17.4,2,0.03,-0.2,-0.2,221,247,89.5,4565,1561,47,52,90.4,148,151,98.0,23,40,57.5,0.0,0.0,1,14,0,0,230,17,1,1,0,1,0,0,0,0,0,0,4,0.90,3,1,0,0,0,0,0.00,0,0,0,0,0,5,4,4,1,0,3,100.0,0,1,5,10,30,0,302,37,5,0,,0,,172,0,4,0,199,57,19.3,84,3,3,21,3,0.86,3,8,-5,-1.13,-0.59,4.9,5.1,-0.2,-0.04,+0.33,0,7,0,0,0,15,15,78.9
,David Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,,,,,,,,,,,,,,,,,,
,David Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,2,,,,,,,,,,,,,,,,,,,
,Dedé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,,,,,,,,,,,,,,,,,,
685,Deivid Washington,br BRA,FW,Santos,20-110,2005,17,5,557,6.2,1,0,1,1,0,0,0,0,1.3,1.3,0.2,1.5,5,11,33,0.16,0.00,0.16,0.16,0.16,0.20,0.03,0.24,0.20,0.24,Matches,16,4,25.0,2.59,0.65,0.06,0.25,16.9,0,0.08,-0.3,-0.3,76,96,79.2,1061,240,38,45,84.4,32,37,86.5,1,4,25.0,0.6,-0.2,3,8,1,0,85,11,0,0,1,1,0,0,0,0,0,1,15,2.42,11,0,0,1,1,1,0.16,1,0,0,0,0,3,2,1,2,0,1,16.7,5,0,5,8,2,0,152,2,24,1,9.1,10,90.9,88,2,5,7,109,33,26.9,66,0,12,19,3,0.76,4,8,-4,-0.65,-0.29,4.6,7.9,-3.3,-0.53,-0.46,0,7,0,0,0,18,13,46.4
,Dell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,,,,,,,,,,,,,,,,,,
342,Derik Lacerda,br BRA,FW,Sport Recife,25-361,1999,9,9,730,8.1,3,0,3,3,0,0,5,0,3.5,3.5,0.7,4.2,18,9,21,0.37,0.00,0.37,0.37,0.37,0.43,0.09,0.52,0.43,0.52,Matches,25,11,44.0,3.08,1.36,0.12,0.27,14.9,0,0.18,-0.5,-0.5,75,102,73.5,1074,275,44,55,80.0,27,35,77.1,0,1,0.0,0.4,-0.7,7,14,0,0,88,14,1,0,2,2,0,0,0,0,0,3,23,2.84,12,0,4,2,0,3,0.37,0,0,1,0,0,5,2,1,1,3,1,25.0,3,8,3,8,7,1,186,8,33,12,48.0,10,40.0,89,7,14,7,111,81,36.9,81,5,0,,0,1.22,10,7,+3,+0.37,+1.88,11.3,12.8,-1.5,-0.19,+0.55,0,18,0,0,0,25,23,47.9
156,Deyverson,br BRA,FW,Fortaleza,34-138,1991,17,9,788,8.8,3,0,3,3,0,0,2,0,3.5,3.5,0.3,3.9,3,24,33,0.34,0.00,0.34,0.34,0.34,0.40,0.04,0.44,0.40,0.44,Matches,24,7,29.2,2.74,0.80,0.13,0.43,12.5,0,0.15,-0.5,-0.5,127,219,58.0,2088,466,61,97,62.9,51,85,60.0,11,17,64.7,0.2,-0.3,7,16,3,0,193,20,0,1,6,3,0,0,0,0,6,3,24,2.73,17,1,0,3,0,1,0.11,1,0,0,0,0,3,3,1,0,2,1,33.3,2,3,3,6,8,0,297,8,33,1,33.3,0,0.0,145,0,19,13,220,46,38.1,69,1,8,21,4,0.65,11,15,-4,-0.46,+0.32,12.2,12.0,+0.2,+0.02,+0.53,0,15,0,0,0,20,46,56.8
,Diego Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,,,,,,,,,,,,,,,,,,
508,Diego Pituca,br BRA,MF,Santos,33-039,1992,10,4,392,4.4,1,0,1,1,0,0,2,0,0.3,0.3,0.1,0.3,5,16,10,0.23,0.00,0.23,0.23,0.23,0.06,0.02,0.08,0.06,0.08,Matches,4,1,25.0,0.92,0.23,0.25,1.00,26.1,0,0.07,+0.7,+0.7,159,177,89.8,2517,704,84,89,94.4,59,66,89.4,12,15,80.0,0.1,-0.1,1,15,1,1,172,4,0,1,6,1,0,0,0,0,1,1,12,2.77,10,0,0,2,0,1,0.23,1,0,0,0,0,8,4,5,3,0,3,33.3,6,3,3,11,7,0,212,10,2,0,0.0,2,100.0,123,1,2,2,155,39,18.9,68,0,6,20,5,1.00,4,5,-1,-0.23,+0.25,4.0,6.6,-2.6,-0.60,-0.50,0,6,0,0,0,15,1,25.0
583,Diego Rosa,br BRA,"MF,DF",Internacional,22-346,2002,7,1,199,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,2,8,9,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches,1,0,0.0,0.45,0.00,0.00,,32.2,1,0.03,0.0,0.0,93,114,81.6,1417,410,55,58,94.8,29,33,87.9,5,13,38.5,0.1,0.0,2,5,3,2,97,16,0,0,14,8,3,3,0,0,1,4,3,1.36,3,0,0,0,0,0,0.00,0,0,0,0,0,7,3,2,3,2,3,42.9,4,1,3,10,4,0,133,4,2,1,50.0,1,50.0,66,0,2,1,77,28,9.6,79,0,6,20,7,1.43,0,6,-6,-2.71,-2.62,2.3,2.6,-0.3,-0.13,-0.58,0,4,0,0,0,14,3,75.0
160,Dieguinho,br BRA,MF,Ceará,29-327,1995,23,23,2009,22.3,0,2,2,0,0,0,2,0,0.2,0.2,1.5,1.7,12,82,9,0.00,0.09,0.09,0.00,0.09,0.01,0.07,0.08,0.01,0.08,Matches,11,3,27.3,0.49,0.13,0.00,0.00,30.0,0,0.02,-0.2,-0.2,653,767,85.1,12270,3329,251,286,87.8,316,347,91.1,78,100,78.0,1.7,+0.5,18,77,11,3,730,32,6,10,6,6,0,0,0,0,5,14,42,1.88,30,0,5,4,2,6,0.27,5,0,1,0,0,43,21,21,22,0,18,48.6,19,9,29,72,48,4,1014,59,2,26,63.4,12,29.3,536,0,31,18,571,87,97.1,87,14,0,,0,1.22,21,21,0,0.00,+1.48,23.1,22.5,+0.6,+0.03,+0.96,0,16,0,1,0,117,22,55.0
161,Dieguinho,br BRA,"FW,MF",Corinthians,18-069,2007,6,1,140,1.6,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.5,7,5,12,0.00,0.00,0.00,0.00,0.00,0.30,0.05,0.35,0.30,0.35,Matches,11,3,27.3,0.49,0.13,0.00,0.00,30.0,0,0.02,-0.2,-0.2,653,767,85.1,12270,3329,251,286,87.8,316,347,91.1,78,100,78.0,1.7,+0.5,18,77,11,3,730,32,6,10,6,6,0,0,0,0,5,14,42,1.88,30,0,5,4,2,6,0.27,5,0,1,0,0,43,21,21,22,0,18,48.6,19,9,29,72,48,4,1014,59,2,26,63.4,12,29.3,536,0,31,18,571,87,97.1,87,14,0,,0,1.22,21,21,0,0.00,+1.48,23.1,22.5,+0.6,+0.03,+0.96,0,16,0,1,0,117,22,55.0
489,Dimitri Payet,fr FRA,MF,Vasco da Gama,38-178,1987,4,2,191,2.1,0,2,2,0,0,0,0,0,0.1,0.1,1.2,1.3,5,10,16,0.00,0.94,0.94,0.00,0.94,0.03,0.57,0.59,0.03,0.59,Matches,2,0,0.0,0.94,0.00,0.00,,21.6,0,0.03,-0.1,-0.1,99,118,83.9,1647,470,54,59,91.5,29,33,87.9,14,19,73.7,0.7,+0.8,8,15,1,1,106,12,0,0,13,0,6,2,3,0,0,2,11,5.18,6,4,0,1,0,2,0.94,1,1,0,0,0,3,3,0,2,1,1,33.3,2,0,2,5,0,0,129,0,5,1,50.0,1,50.0,98,1,2,4,110,48,9.2,73,1,2,23,0,1.50,2,4,-2,-0.94,-0.99,1.7,2.7,-1.0,-0.48,-0.25,0,2,0,0,0,13,1,50.0
162,Diogenes,br BRA,GK,Santos,24-260,2001,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,7,14,50.0,341,297,0,0,,3,3,100.0,4,11,36.4,0.0,0.0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,17,16,0,0,,0,,3,0,0,0,1,23,1.1,,0,1,23,5,1.00,1,0,+1,+3.91,+4.40,0.8,0.4,+0.4,+1.65,+1.87,0,0,0,0,0,0,0,
57,Diogo Barbosa,br BRA,DF,Fortaleza,33-037,1992,10,7,652,7.2,1,0,1,1,0,0,1,0,0.4,0.4,0.7,1.0,10,20,28,0.14,0.00,0.14,0.14,0.14,0.05,0.09,0.14,0.05,0.14,Matches,3,1,33.3,0.41,0.14,0.33,1.00,9.6,0,0.12,+0.6,+0.6,193,244,79.1,2956,1214,104,110,94.5,72,93,77.4,9,25,36.0,0.6,-0.7,7,12,4,2,191,50,1,2,13,44,0,0,0,0,3,1,13,1.79,10,2,0,1,0,0,0.00,0,0,0,0,0,14,6,8,6,0,8,44.4,10,7,4,18,34,0,337,27,9,5,33.3,7,46.7,149,0,10,3,168,65,31.5,80,5,3,30,9,0.90,8,8,0,0.00,+0.95,9.5,12.8,-3.3,-0.46,-0.22,0,4,0,0,0,23,11,68.8
275,Diogo Hereda,br BRA,DF,Sport Recife,27-003,1998,11,10,848,9.4,0,1,1,0,0,0,1,0,0.2,0.2,0.4,0.7,18,47,77,0.00,0.11,0.11,0.00,0.11,0.03,0.04,0.07,0.03,0.07,Matches,13,2,15.4,1.38,0.21,0.00,0.00,26.5,0,0.02,-0.2,-0.2,385,484,79.5,6082,2228,185,204,90.7,167,200,83.5,17,38,44.7,0.8,+0.6,9,32,15,8,376,108,0,2,34,98,1,1,0,0,0,17,21,2.23,17,0,2,0,0,1,0.11,1,0,0,0,0,20,17,10,7,3,11,68.8,5,5,7,27,17,0,592,21,12,14,48.3,11,37.9,275,4,18,8,326,77,42.8,80,7,1,45,0,0.27,4,13,-9,-0.96,-0.24,7.0,13.3,-6.3,-0.67,-0.24,0,13,0,0,0,59,11,50.0
163,Dodi,br BRA,MF,Grêmio,29-159,1996,19,15,1384,15.4,0,0,0,0,0,0,4,1,0.1,0.1,0.2,0.3,12,40,5,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches,5,0,0.0,0.33,0.00,0.00,,31.0,0,0.02,-0.1,-0.1,414,475,87.2,6482,1964,209,232,90.1,172,190,90.5,22,30,73.3,0.2,-0.2,4,43,3,0,449,25,0,1,1,2,0,0,0,0,1,6,12,0.78,8,0,0,1,2,1,0.07,0,0,0,0,1,33,21,13,17,3,20,62.5,12,12,18,51,32,0,613,40,0,7,36.8,8,42.1,332,0,11,10,365,73,66.9,84,10,4,32,2,1.26,16,15,+1,+0.07,+0.98,17.0,22.4,-5.4,-0.35,+0.45,0,25,0,1,0,54,7,53.8
,Douglas Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,10,,,,,,,,,,,,,,,,,,,
