Rk,Player,Nation,Pos,Squad,Age,Born,90s,xG,npxG,xAG,npxG+xAG,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,npxG/Sh,G-xG,np:G-xG,Cmp%,Cmp%.1,Cmp%.2,Cmp%.3,xA,A-xAG,SCA90,GCA90,Tkl%,Succ%,Tkld%,Min%,PPM,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Won%,MP_per90,Starts_per90,Min_per90,Gls_per90,Ast_per90,G+A_per90,G-PK_per90,PK_per90,PKatt_per90,CrdY_per90,CrdR_per90,PrgC_per90,PrgP_per90,PrgR_per90,Sh_per90,SoT_per90,FK_per90,Cmp_per90,Att_per90,TotDist_per90,PrgDist_per90,Cmp.1_per90,Att.1_per90,Cmp.2_per90,Att.2_per90,Cmp.3_per90,Att.3_per90,KP_per90,1/3_per90,PPA_per90,CrsPA_per90,Live_per90,Dead_per90,TB_per90,Sw_per90,Crs_per90,TI_per90,CK_per90,In_per90,Out_per90,Str_per90,Off_per90,Blocks_per90,SCA_per90,PassLive_per90,PassDead_per90,TO_per90,Fld_per90,Def_per90,GCA_per90,PassLive.1_per90,PassDead.1_per90,TO.1_per90,Fld.1_per90,Def.1_per90,Tkl_per90,TklW_per90,Def 3rd_per90,Mid 3rd_per90,Att 3rd_per90,Tkl.1_per90,Lost_per90,Pass_per90,Int_per90,Tkl+Int_per90,Clr_per90,Err_per90,Touches_per90,Def Pen_per90,Att Pen_per90,Succ_per90,Tkld_per90,Carries_per90,CPA_per90,Mis_per90,Dis_per90,Rec_per90,Mn/MP_per90,Mn/Start_per90,Compl_per90,Subs_per90,Mn/Sub_per90,unSub_per90,onG_per90,onGA_per90,+/-_per90,2CrdY_per90,Fls_per90,PKwon_per90,PKcon_per90,OG_per90,Recov_per90,Won_per90
94.0,Adama Boiro,es ESP,"DF,FW",Athletic Club,22.0,2002.0,12.2,0.3,0.3,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,Matches,0.0,0.41,0.0,0.0,,14.4,0.05,-0.3,-0.3,79.9,90.4,78.7,37.9,0.6,-0.5,1.31,0.0,66.7,30.8,61.5,32.2,1.89,0.82,0.24,18.0,10.6,7.4,0.61,0.31,64.0,1.48,1.07,90.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.05,3.77,2.95,0.41,0.0,0.0,32.87,41.15,507.87,158.77,17.7,19.59,13.93,17.7,0.9,2.38,0.41,3.61,0.66,0.33,32.54,8.61,0.0,0.0,2.54,8.11,0.0,0.0,0.0,0.0,0.0,0.82,1.31,0.98,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.9,0.9,0.57,0.16,0.82,0.41,0.57,0.98,2.62,2.21,0.08,51.39,2.05,1.15,0.66,1.31,23.61,0.41,1.89,1.23,27.21,5.0,6.07,0.25,0.41,2.3,1.48,1.48,0.66,0.82,0.0,1.07,0.0,0.0,0.0,3.69,1.31
274.0,Adnan Januzaj,be BEL,"MF,FW",Las Palmas,29.0,1995.0,6.6,0.8,0.8,1.1,1.9,0.3,0.15,0.45,0.3,0.45,0.13,0.16,0.29,0.13,0.29,Matches,31.3,2.41,0.75,0.13,0.4,23.6,0.05,1.2,1.2,69.1,87.7,77.4,43.0,1.6,-0.1,5.57,0.75,55.6,36.8,57.9,17.5,0.56,0.15,0.85,7.6,12.2,-4.6,-0.7,0.13,22.2,2.73,0.76,90.61,0.3,0.15,0.45,0.3,0.0,0.0,0.76,0.0,3.64,6.21,8.79,2.42,0.76,0.61,36.67,53.03,698.48,222.58,15.15,17.27,15.61,20.15,5.15,11.97,2.58,4.24,2.12,0.61,43.64,9.24,1.21,1.21,9.85,1.67,4.55,2.27,0.91,0.15,0.15,2.88,5.61,3.03,1.36,0.0,0.76,0.0,0.76,0.3,0.0,0.0,0.15,0.0,1.52,0.91,0.15,0.91,0.45,0.76,0.61,0.91,0.3,1.82,0.45,0.0,69.55,0.76,2.27,2.12,3.33,39.7,0.76,4.7,1.36,48.33,5.0,11.21,0.15,1.97,2.73,0.91,1.36,1.21,0.15,0.0,0.76,0.0,0.0,0.0,4.55,0.61
181.0,Adri Embarba,es ESP,"FW,MF",Rayo Vallecano,32.0,1992.0,17.9,2.1,2.1,2.7,4.8,0.06,0.06,0.11,0.06,0.11,0.12,0.15,0.27,0.12,0.27,Matches,32.4,2.07,0.67,0.03,0.08,22.1,0.06,-1.1,-1.1,63.9,80.1,66.7,36.4,2.5,-1.7,2.58,0.11,38.3,35.7,53.6,47.0,1.43,-0.06,0.09,19.6,23.4,-3.8,-0.22,-0.23,28.3,1.96,1.01,89.78,0.06,0.06,0.11,0.06,0.0,0.0,0.22,0.0,2.63,2.51,6.37,2.07,0.67,0.11,21.4,33.46,341.01,82.96,12.18,15.2,5.81,8.72,2.4,6.59,1.12,1.28,0.95,0.56,29.44,3.85,0.22,0.11,6.37,0.61,1.96,1.12,0.5,0.0,0.17,1.51,2.57,1.56,0.56,0.06,0.34,0.0,0.11,0.11,0.0,0.0,0.0,0.0,2.29,1.12,0.95,0.95,0.39,1.01,1.62,0.95,0.73,3.02,0.78,0.11,47.32,0.95,2.46,1.12,1.68,26.09,0.67,3.41,1.34,29.44,2.57,3.85,0.06,0.95,1.23,0.17,1.12,1.17,-0.06,0.0,1.4,0.0,0.0,0.0,3.74,0.73
65.0,Adrian Baquerin,es ESP,FW,Valladolid,17.0,2007.0,0.5,0.4,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.71,0.71,0.71,Matches,0.0,5.51,0.0,0.0,,11.0,0.13,-0.4,-0.4,90.0,100.0,100.0,50.0,0.0,0.0,1.87,0.0,,0.0,50.0,1.4,0.0,1.84,3.57,1.1,0.1,0.9,1.76,2.66,100.0,10.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,18.0,20.0,244.0,22.0,10.0,10.0,4.0,4.0,2.0,4.0,0.0,0.0,2.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,36.0,2.0,6.0,0.0,2.0,20.0,0.0,2.0,2.0,22.0,20.0,,0.0,10.0,20.0,18.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
408.0,Adrian Niño,es ESP,FW,Atlético Madrid,20.0,2004.0,0.1,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.44,0.0,1.44,1.44,1.44,Matches,0.0,15.0,0.0,0.0,,13.9,0.1,-0.2,-0.2,,,,,0.0,0.0,0.0,0.0,,,,0.4,0.0,0.0,-1.0,1.3,0.0,1.3,10.1,9.31,0.0,10.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,120.0,,0.0,10.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480.0,Adrian Rodriguez,es ESP,GK,Alavés,23.0,2000.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,0.0,0.0,,,,,0.0,0.0,38.0,100.0,,37.5,0.0,0.0,0.0,0.0,0.0,,,3.6,2.0,0.0,0.27,1.7,2.9,-1.2,-0.91,-0.82,,1.43,0.71,87.14,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57,35.71,828.57,774.29,0.71,0.71,0.0,0.0,12.86,34.29,0.0,0.71,0.0,0.0,9.29,26.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,2.14,0.71,41.43,32.14,0.0,0.0,0.0,13.57,0.0,0.0,0.0,2.86,43.57,64.29,0.71,0.71,22.86,16.43,1.43,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,Adrià Altimira,es ESP,"DF,FW",Leganés,23.0,2001.0,18.1,0.3,0.3,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.02,0.04,Matches,28.6,0.39,0.11,0.0,0.0,24.1,0.04,-0.3,-0.3,78.5,87.3,78.5,55.7,0.7,-0.5,1.16,0.06,60.0,32.3,38.7,47.7,1.18,-0.5,-0.09,15.6,25.5,-9.9,-0.55,0.13,38.7,1.22,1.05,90.06,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,1.27,2.32,3.81,0.39,0.11,0.0,26.69,33.98,427.13,118.67,14.09,16.13,10.28,13.09,1.88,3.37,0.61,1.88,0.55,0.11,28.51,5.36,0.11,0.17,1.55,5.14,0.0,0.0,0.0,0.0,0.11,0.61,1.16,0.77,0.06,0.06,0.28,0.0,0.06,0.06,0.0,0.0,0.0,0.0,2.27,1.33,1.44,0.66,0.17,1.33,0.88,0.5,0.83,3.09,2.98,0.11,45.64,3.15,0.44,0.55,0.66,20.44,0.22,1.55,0.39,23.87,4.09,4.36,0.61,0.17,2.38,0.77,0.94,1.44,-0.5,0.0,1.49,0.0,0.06,0.0,3.92,0.66
439.0,Adrià Pedrosa,es ESP,DF,Sevilla,26.0,1998.0,25.5,0.9,0.9,1.6,2.5,0.04,0.04,0.08,0.04,0.08,0.04,0.06,0.1,0.04,0.1,Matches,29.2,0.94,0.27,0.04,0.14,24.5,0.04,0.1,0.1,74.1,90.9,78.8,33.7,1.7,-0.6,1.84,0.16,57.4,45.9,48.6,67.2,1.0,-0.23,0.33,28.7,29.6,-0.9,-0.04,0.26,28.2,1.22,1.06,90.12,0.04,0.04,0.08,0.04,0.0,0.0,0.27,0.0,1.61,3.1,3.76,0.94,0.27,0.0,34.75,46.9,588.67,208.82,16.94,18.63,14.9,18.9,2.35,6.98,0.78,2.59,0.86,0.39,36.86,9.8,0.04,0.35,3.8,7.96,0.39,0.24,0.12,0.0,0.24,1.33,1.84,1.22,0.31,0.16,0.04,0.0,0.16,0.16,0.0,0.0,0.0,0.0,2.2,1.25,1.33,0.63,0.24,1.22,0.9,1.25,0.94,3.14,3.33,0.0,59.84,3.53,0.82,0.67,0.71,24.2,0.24,1.45,0.59,32.39,2.9,3.22,0.63,0.16,0.75,0.12,1.06,1.29,-0.24,0.0,1.49,0.0,0.0,0.0,3.92,0.43
7.0,Adrián,es ESP,GK,Betis,37.0,1987.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,0.0,0.0,,,,,0.0,0.0,76.6,97.4,98.9,49.8,0.0,0.0,0.0,0.0,0.0,,,50.0,1.95,0.63,0.89,25.8,25.7,0.2,0.01,-0.19,66.7,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.95,32.58,642.42,437.32,3.89,4.0,13.95,14.11,7.05,14.16,0.0,0.21,0.0,0.0,23.84,8.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.74,0.16,34.63,29.89,0.0,0.0,0.0,20.53,0.0,0.05,0.0,15.74,4.74,4.74,1.0,0.0,,0.89,2.05,1.42,0.63,0.0,0.0,0.0,0.0,0.0,1.05,0.11
,Adrián Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
