Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,xA,A-xAG,KP,1/3,PPA,CrsPA,Live,Dead,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Fld,Def,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Tkl%,Lost,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
11,Adryelson,br BRA,DF,Lyon,26,1998,1,0,1,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,1,3,33.3,21,19,0,1,0.0,1,2,50.0,0,0,,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,5,1,0,0,,0,,1,0,0,0,1,1,0.0,,0,1,1,2,3.00,0,0,0,0.00,-0.56,0.0,0.0,0.0,0.00,-0.43,0,0,0,0,0,0,1,100.0
372,Aimen Moueffek,fr FRA,MF,Saint-Étienne,23,2001,22,13,1039,11.5,0,1,1,0,0,0,2,0,1.1,1.1,1.1,2.2,20,43,31,0.00,0.09,0.09,0.00,0.09,0.09,0.10,0.19,0.09,0.19,Matches,10,2,20.0,0.87,0.17,0.00,0.00,15.6,0,0.11,-1.1,-1.1,336,396,84.8,4817,1133,201,224,89.7,112,129,86.8,12,21,57.1,1.0,-0.1,10,39,8,1,390,6,2,0,4,1,0,0,0,0,0,7,21,1.82,17,0,3,0,0,3,0.26,3,0,0,0,0,20,12,3,11,6,10,43.5,13,13,5,25,26,1,554,35,25,11,45.8,13,54.2,302,4,34,13,350,47,34.0,64,1,9,22,2,1.09,17,27,-10,-0.87,+0.38,13.1,24.2,-11.1,-0.96,+0.23,0,20,0,0,0,59,9,34.6
323,Ainsley Maitland-Niles,eng ENG,DF,Lyon,26,1997,32,20,1985,22.1,1,4,5,1,0,0,1,0,2.9,2.9,3.4,6.4,33,102,110,0.05,0.18,0.23,0.05,0.23,0.13,0.16,0.29,0.13,0.29,Matches,22,7,31.8,1.00,0.32,0.05,0.14,16.0,0,0.13,-1.9,-1.9,1049,1234,85.0,16150,5054,575,626,91.9,386,444,86.9,61,97,62.9,3.2,+0.6,27,66,30,7,1051,176,4,7,48,148,11,7,2,0,7,28,55,2.49,47,1,1,0,1,6,0.27,6,0,0,0,0,71,44,30,26,15,48,63.2,28,24,25,96,61,6,1509,67,68,17,42.5,21,52.5,750,10,28,20,916,62,64.9,89,19,12,18,2,1.69,44,30,+14,+0.63,+0.22,42.9,27.4,+15.5,+0.70,+0.78,0,16,0,0,0,89,15,51.7
,Akim Zedadka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,,,,,,,,
9,Akor Adams,ng NGA,FW,Montpellier,24,2000,15,13,1075,11.9,3,1,4,3,0,0,2,0,4.3,4.3,1.0,5.3,11,6,45,0.25,0.08,0.33,0.25,0.33,0.36,0.08,0.44,0.36,0.44,Matches,26,12,46.2,2.18,1.00,0.12,0.25,13.3,0,0.16,-1.3,-1.3,112,179,62.6,1540,198,72,101,71.3,32,49,65.3,3,10,30.0,0.1,0.0,12,8,0,0,160,17,1,2,5,0,0,0,0,0,2,7,25,2.09,18,0,4,2,0,5,0.42,2,0,1,2,0,4,3,1,2,1,3,75.0,1,1,1,5,5,1,251,5,49,7,50.0,6,42.9,126,7,16,14,174,72,35.1,79,7,2,22,1,0.53,12,29,-17,-1.42,+0.35,12.8,23.6,-10.8,-0.90,-0.04,0,17,2,0,0,24,28,50.9
,Aladji Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,,,,,,,,,,,,,,,,,,
,Alan Do Marcolino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1,,,,,,,,,,,,,,,,,,,
293,Alban Lafont,fr FRA,GK,Nantes,25,1999,12,12,1080,12.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,256,367,69.8,7058,5292,41,41,100.0,147,147,100.0,68,177,38.4,0.0,0.0,2,10,0,0,278,88,0,1,0,0,0,0,0,0,1,1,2,0.17,1,1,0,0,0,0,0.00,0,0,0,0,0,1,1,1,0,0,1,100.0,0,2,0,1,8,1,408,334,0,0,,0,,228,0,0,0,212,90,35.3,90,12,0,,4,0.83,14,19,-5,-0.42,-0.05,13.1,16.9,-3.8,-0.32,+0.26,0,0,0,0,0,11,5,100.0
223,Albert Grønbaek,dk DEN,"MF,FW",Rennes,23,2001,16,9,813,9.0,2,1,3,2,0,0,1,0,1.5,1.5,1.0,2.5,23,30,58,0.22,0.11,0.33,0.22,0.33,0.17,0.12,0.28,0.17,0.28,Matches,22,9,40.9,2.44,1.00,0.09,0.22,18.6,2,0.07,+0.5,+0.5,155,247,62.8,2371,825,93,118,78.8,43,67,64.2,13,34,38.2,0.9,0.0,19,9,13,0,213,31,1,1,28,5,19,16,3,0,3,15,29,3.21,17,5,3,2,0,5,0.55,1,1,2,1,0,21,11,10,7,4,10,35.7,18,8,4,25,6,0,386,5,41,11,29.7,24,64.9,218,12,33,15,250,51,26.6,68,1,7,29,1,1.06,15,11,+4,+0.44,+0.56,10.2,8.9,+1.3,+0.15,+0.10,0,10,0,0,0,24,4,26.7
450,Alejandro Rodriguez,pt POR,MF,Lyon,16,2008,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,1,2,50.0,16,0,0,0,,1,1,100.0,0,0,,0.0,0.0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,0,4,0,,0,,1,0,1,0,2,20,0.7,,0,1,20,2,0.00,1,1,0,0.00,-0.56,0.3,0.1,+0.2,+0.92,+0.49,0,0,0,0,0,1,0,0.0
