Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,Live,Dead,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%,MP_per90,Starts_per90,Min_per90,Gls_per90,Ast_per90,G+A_per90,G-PK_per90,PK_per90,PKatt_per90,CrdY_per90,CrdR_per90,xG_per90,npxG_per90,xAG_per90,npxG+xAG_per90,PrgC_per90,PrgP_per90,PrgR_per90,Gls.1_per90,Ast.1_per90,G+A.1_per90,G-PK.1_per90,G+A-PK_per90,xG.1_per90,xAG.1_per90,xG+xAG_per90,npxG.1_per90,npxG+xAG.1_per90,Sh_per90,SoT_per90,Sh/90_per90,SoT/90_per90,Dist_per90,FK_per90,G-xG_per90,np:G-xG_per90,Cmp_per90,Att_per90,TotDist_per90,PrgDist_per90,Cmp.1_per90,Att.1_per90,Cmp.2_per90,Att.2_per90,Cmp.3_per90,Att.3_per90,xA_per90,A-xAG_per90,KP_per90,1/3_per90,PPA_per90,CrsPA_per90,Live_per90,Dead_per90,TB_per90,Sw_per90,Crs_per90,TI_per90,CK_per90,In_per90,Out_per90,Str_per90,Off_per90,Blocks_per90,SCA_per90,SCA90_per90,PassLive_per90,PassDead_per90,TO_per90,Fld_per90,Def_per90,GCA_per90,GCA90_per90,PassLive.1_per90,PassDead.1_per90,TO.1_per90,Fld.1_per90,Def.1_per90,Tkl_per90,TklW_per90,Def 3rd_per90,Mid 3rd_per90,Att 3rd_per90,Tkl.1_per90,Lost_per90,Pass_per90,Int_per90,Tkl+Int_per90,Clr_per90,Err_per90,Touches_per90,Def Pen_per90,Att Pen_per90,Succ_per90,Tkld_per90,Carries_per90,CPA_per90,Mis_per90,Dis_per90,Rec_per90,Compl_per90,Subs_per90,unSub_per90,PPM_per90,onG_per90,onGA_per90,+/-_per90,+/-90_per90,onxG_per90,onxGA_per90,xG+/-_per90,xG+/-90_per90,2CrdY_per90,Fls_per90,PKwon_per90,PKcon_per90,OG_per90,Recov_per90,Won_per90
303.0,Aaron Meijers,nl NED,DF,RKC Waalwijk,36.0,1987.0,17.0,9.0,753.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.4,0.5,11.0,28.0,22.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,Matches,2.0,0.0,0.0,0.24,0.0,0.0,,16.6,0.0,0.06,-0.1,-0.1,293.0,403.0,72.7,4903.0,1820.0,134.0,154.0,87.0,127.0,160.0,79.4,23.0,63.0,36.5,0.5,-0.4,7.0,23.0,8.0,1.0,308.0,94.0,1.0,1.0,37.0,72.0,10.0,9.0,1.0,0.0,1.0,14.0,14.0,1.68,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,10.0,4.0,1.0,10.0,45.5,12.0,6.0,10.0,25.0,24.0,0.0,477.0,33.0,3.0,1.0,33.3,1.0,33.3,214.0,1.0,3.0,2.0,254.0,44.0,24.6,64.0,1,8,22.0,12,0.71,6.0,22.0,-16.0,-1.91,-1.37,8.7,19.3,-10.7,-1.28,-0.6,0.0,5.0,0.0,0.0,0.0,25.0,18.0,64.3,2.02,1.07,89.64,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.01,0.01,0.05,0.06,1.31,3.33,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.24,0.0,0.03,0.0,1.98,0.0,-0.01,-0.01,34.88,47.98,583.69,216.67,15.95,18.33,15.12,19.05,2.74,7.5,0.06,-0.05,0.83,2.74,0.95,0.12,36.67,11.19,0.12,0.12,4.4,8.57,1.19,1.07,0.12,0.0,0.12,1.67,1.67,0.2,1.43,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.95,1.19,0.48,0.12,1.19,1.43,0.71,1.19,2.98,2.86,0.0,56.79,3.93,0.36,0.12,0.12,25.48,0.12,0.36,0.24,30.24,0.12,0.95,1.43,0.08,0.71,2.62,-1.9,-0.23,1.04,2.3,-1.27,-0.15,0.0,0.6,0.0,0.0,0.0,2.98,2.14
226.0,Adam Kayed,ps PLE,"MF,DF",NAC Breda,22.0,2002.0,16.0,5.0,466.0,5.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.8,17.0,8.0,32.0,0.19,0.0,0.19,0.19,0.19,0.11,0.05,0.16,0.11,0.16,Matches,8.0,2.0,25.0,1.55,0.39,0.13,0.5,17.0,0.0,0.07,0.4,0.4,137.0,181.0,75.7,1816.0,479.0,87.0,103.0,84.5,38.0,50.0,76.0,3.0,9.0,33.3,0.5,-0.2,6.0,5.0,2.0,1.0,168.0,13.0,0.0,1.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,2.71,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,7.0,8.0,3.0,7.0,53.8,6.0,6.0,3.0,21.0,12.0,0.0,257.0,8.0,20.0,8.0,44.4,10.0,55.6,124.0,5.0,7.0,13.0,154.0,29.0,15.2,60.0,0,11,15.0,15,0.88,8.0,8.0,0.0,0.0,0.83,6.9,9.8,-2.9,-0.56,-0.02,0.0,5.0,0.0,1.0,0.0,21.0,1.0,16.7,3.08,0.96,89.62,0.19,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.12,0.12,0.04,0.15,3.27,1.54,6.15,0.04,0.0,0.04,0.04,0.04,0.02,0.01,0.03,0.02,0.03,1.54,0.38,0.3,0.08,3.27,0.0,0.08,0.08,26.35,34.81,349.23,92.12,16.73,19.81,7.31,9.62,0.58,1.73,0.1,-0.04,1.15,0.96,0.38,0.19,32.31,2.5,0.0,0.19,1.35,2.5,0.0,0.0,0.0,0.0,0.0,1.15,2.69,0.52,2.12,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,1.92,1.35,1.54,0.58,1.35,1.15,1.15,0.58,4.04,2.31,0.0,49.42,1.54,3.85,1.54,1.92,23.85,0.96,1.35,2.5,29.62,0.0,2.12,2.88,0.17,1.54,1.54,0.0,0.0,1.33,1.88,-0.56,-0.11,0.0,0.96,0.0,0.19,0.0,4.04,0.19
327.0,Adi Nalic,ba BIH,"MF,FW",Almere City,26.0,1997.0,22.0,7.0,695.0,7.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.3,1.3,16.0,27.0,44.0,0.13,0.0,0.13,0.13,0.13,0.13,0.04,0.17,0.13,0.17,Matches,15.0,4.0,26.7,1.94,0.52,0.07,0.25,18.5,0.0,0.07,0.0,0.0,158.0,229.0,69.0,2610.0,636.0,77.0,102.0,75.5,64.0,76.0,84.2,15.0,29.0,51.7,0.4,-0.3,5.0,18.0,3.0,1.0,220.0,8.0,0.0,0.0,16.0,1.0,3.0,1.0,1.0,0.0,1.0,10.0,14.0,1.81,9.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,6.0,3.0,2.0,4.0,33.3,8.0,5.0,10.0,21.0,2.0,0.0,347.0,6.0,19.0,17.0,60.7,11.0,39.3,206.0,2.0,34.0,15.0,223.0,32.0,22.7,74.0,1,15,12.0,11,0.59,3.0,16.0,-13.0,-1.68,-0.62,4.6,13.7,-9.1,-1.18,-0.83,0.0,12.0,0.0,0.0,0.0,37.0,9.0,25.7,2.86,0.91,90.26,0.13,0.0,0.13,0.13,0.0,0.0,0.26,0.0,0.13,0.13,0.04,0.17,2.08,3.51,5.71,0.02,0.0,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,1.95,0.52,0.25,0.07,2.4,0.0,0.0,0.0,20.52,29.74,338.96,82.6,10.0,13.25,8.31,9.87,1.95,3.77,0.05,-0.04,0.65,2.34,0.39,0.13,28.57,1.04,0.0,0.0,2.08,0.13,0.39,0.13,0.13,0.0,0.13,1.3,1.82,0.24,1.17,0.0,0.52,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,1.17,0.78,0.39,0.26,0.52,1.04,0.65,1.3,2.73,0.26,0.0,45.06,0.78,2.47,2.21,1.43,26.75,0.26,4.42,1.95,28.96,0.13,1.95,1.43,0.08,0.39,2.08,-1.69,-0.22,0.6,1.78,-1.18,-0.15,0.0,1.56,0.0,0.0,0.0,4.81,1.17
51.0,Adrian Blake,eng ENG,"FW,MF",Utrecht,19.0,2005.0,17.0,2.0,468.0,5.2,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,0.8,0.8,2.0,2.8,16.0,17.0,44.0,0.58,0.38,0.96,0.58,0.96,0.16,0.38,0.54,0.16,0.54,Matches,16.0,6.0,37.5,3.08,1.15,0.19,0.5,19.7,0.0,0.05,2.2,2.2,115.0,159.0,72.3,1888.0,628.0,59.0,73.0,80.8,43.0,58.0,74.1,10.0,17.0,58.8,1.7,0.0,12.0,7.0,11.0,2.0,156.0,3.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,5.77,22.0,0.0,2.0,5.0,0.0,4.0,0.77,3.0,0.0,0.0,1.0,0.0,15.0,7.0,10.0,2.0,3.0,6.0,85.7,1.0,8.0,2.0,17.0,1.0,0.0,236.0,3.0,23.0,7.0,38.9,10.0,55.6,142.0,7.0,13.0,6.0,153.0,28.0,15.3,63.0,0,15,23.0,13,1.59,13.0,9.0,4.0,0.77,0.32,12.3,7.1,5.2,1.0,0.98,0.0,5.0,0.0,0.0,0.0,29.0,0.0,0.0,3.27,0.38,90.0,0.58,0.38,0.96,0.58,0.0,0.0,0.19,0.0,0.15,0.15,0.38,0.54,3.08,3.27,8.46,0.11,0.07,0.18,0.11,0.18,0.03,0.07,0.1,0.03,0.1,3.08,1.15,0.59,0.22,3.79,0.0,0.42,0.42,22.12,30.58,363.08,120.77,11.35,14.04,8.27,11.15,1.92,3.27,0.33,0.0,2.31,1.35,2.12,0.38,30.0,0.58,0.0,0.0,2.69,0.58,0.0,0.0,0.0,0.0,0.0,0.96,5.77,1.11,4.23,0.0,0.38,0.96,0.0,0.77,0.15,0.58,0.0,0.0,0.19,0.0,2.88,1.35,1.92,0.38,0.58,1.15,0.19,1.54,0.38,3.27,0.19,0.0,45.38,0.58,4.42,1.35,1.92,27.31,1.35,2.5,1.15,29.42,0.0,2.88,2.5,0.31,2.5,1.73,0.77,0.15,2.37,1.37,1.0,0.19,0.0,0.96,0.0,0.0,0.0,5.58,0.0
220.0,Ahmetcan Kaplan,tr TUR,DF,Ajax,21.0,2003.0,8.0,7.0,562.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.1,0.5,7.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,Matches,4.0,1.0,25.0,0.64,0.16,0.0,0.0,16.5,0.0,0.1,-0.4,-0.4,463.0,503.0,92.0,7745.0,2637.0,211.0,219.0,96.3,214.0,224.0,95.5,28.0,44.0,63.6,0.5,-0.1,4.0,43.0,4.0,0.0,493.0,10.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.12,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,8.0,4.0,3.0,7.0,70.0,3.0,3.0,3.0,18.0,33.0,0.0,576.0,62.0,6.0,3.0,75.0,1.0,25.0,371.0,0.0,4.0,4.0,437.0,70.0,18.4,79.0,5,1,7.0,22,2.38,8.0,7.0,1.0,0.16,-1.06,9.1,6.4,2.8,0.44,-0.66,0.0,12.0,0.0,0.0,0.0,18.0,10.0,41.7,1.29,1.13,90.65,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.06,0.06,0.02,0.08,1.13,7.1,0.16,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.65,0.16,0.1,0.03,2.66,0.0,-0.06,-0.06,74.68,81.13,1249.19,425.32,34.03,35.32,34.52,36.13,4.52,7.1,0.08,-0.02,0.65,6.94,0.65,0.0,79.52,1.61,0.16,0.65,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.48,1.13,0.18,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,0.97,1.29,0.65,0.48,1.13,0.48,0.48,0.48,2.9,5.32,0.0,92.9,10.0,0.97,0.48,0.16,59.84,0.0,0.65,0.65,70.48,0.81,0.16,3.55,0.38,1.29,1.13,0.16,0.03,1.47,1.03,0.45,0.07,0.0,1.94,0.0,0.0,0.0,2.9,1.61
493.0,Alec Van Hoorenbeeck,be BEL,DF,Twente,25.0,1998.0,20.0,11.0,1116.0,12.4,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.4,1.4,0.4,1.8,2.0,46.0,6.0,0.16,0.0,0.16,0.16,0.16,0.11,0.03,0.14,0.11,0.14,Matches,10.0,3.0,30.0,0.81,0.24,0.2,0.67,12.2,0.0,0.14,0.6,0.6,722.0,825.0,87.5,13638.0,5717.0,258.0,273.0,94.5,390.0,415.0,94.0,68.0,119.0,57.1,0.9,-0.4,3.0,53.0,4.0,0.0,770.0,53.0,2.0,5.0,4.0,7.0,0.0,0.0,0.0,0.0,2.0,5.0,16.0,1.29,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,9.0,7.0,0.0,10.0,83.3,2.0,2.0,13.0,29.0,82.0,0.0,982.0,157.0,13.0,2.0,100.0,0.0,0.0,573.0,0.0,10.0,2.0,642.0,56.0,36.5,88.0,10,9,16.0,14,1.62,24.0,18.0,6.0,0.48,0.16,19.9,16.2,3.6,0.29,-0.05,0.0,6.0,0.0,0.0,0.0,54.0,32.0,45.1,1.61,0.89,90.0,0.16,0.0,0.16,0.16,0.0,0.0,0.08,0.0,0.11,0.11,0.03,0.15,0.16,3.71,0.48,0.01,0.0,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.81,0.24,0.07,0.02,0.98,0.0,0.05,0.05,58.23,66.53,1099.84,461.05,20.81,22.02,31.45,33.47,5.48,9.6,0.07,-0.03,0.24,4.27,0.32,0.0,62.1,4.27,0.16,0.4,0.32,0.56,0.0,0.0,0.0,0.0,0.16,0.4,1.29,0.1,0.97,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,1.13,0.73,0.56,0.0,0.81,0.16,0.16,1.05,2.34,6.61,0.0,79.19,12.66,1.05,0.16,0.0,46.21,0.0,0.81,0.16,51.77,0.81,0.73,1.13,0.13,1.94,1.45,0.48,0.04,1.6,1.31,0.29,0.02,0.0,0.48,0.0,0.0,0.0,4.35,2.58
174.0,Alen Halilović,hr CRO,"MF,FW",Fortuna Sittard,28.0,1996.0,27.0,23.0,1770.0,19.7,2.0,3.0,5.0,2.0,0.0,1.0,2.0,0.0,4.4,3.6,2.8,6.4,37.0,64.0,60.0,0.1,0.15,0.25,0.1,0.25,0.23,0.14,0.37,0.19,0.33,Matches,43.0,12.0,27.9,2.19,0.61,0.05,0.17,20.1,4.0,0.09,-2.4,-1.6,538.0,676.0,79.6,10114.0,2251.0,240.0,271.0,88.6,170.0,203.0,83.7,98.0,157.0,62.4,2.3,0.2,25.0,47.0,14.0,7.0,563.0,110.0,3.0,22.0,75.0,9.0,48.0,32.0,5.0,0.0,3.0,10.0,66.0,3.36,29.0,18.0,2.0,6.0,2.0,6.0,0.31,3.0,1.0,1.0,0.0,0.0,24.0,13.0,8.0,11.0,5.0,11.0,36.7,19.0,19.0,7.0,31.0,8.0,0.0,856.0,8.0,38.0,22.0,52.4,19.0,45.2,467.0,10.0,27.0,22.0,543.0,66.0,57.8,73.0,1,4,20.0,0,1.11,20.0,34.0,-14.0,-0.71,-0.5,25.0,29.7,-4.6,-0.24,0.03,0.0,8.0,0.0,0.0,0.0,62.0,4.0,14.3,1.37,1.17,89.85,0.1,0.15,0.25,0.1,0.0,0.05,0.1,0.0,0.22,0.18,0.14,0.32,1.88,3.25,3.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,2.18,0.61,0.11,0.03,1.02,0.2,-0.12,-0.08,27.31,34.31,513.4,114.26,12.18,13.76,8.63,10.3,4.97,7.97,0.12,0.01,1.27,2.39,0.71,0.36,28.58,5.58,0.15,1.12,3.81,0.46,2.44,1.62,0.25,0.0,0.15,0.51,3.35,0.17,1.47,0.91,0.1,0.3,0.1,0.3,0.02,0.15,0.05,0.05,0.0,0.0,1.22,0.66,0.41,0.56,0.25,0.56,0.96,0.96,0.36,1.57,0.41,0.0,43.45,0.41,1.93,1.12,0.96,23.71,0.51,1.37,1.12,27.56,0.05,0.2,0.0,0.06,1.02,1.73,-0.71,-0.04,1.27,1.51,-0.23,-0.01,0.0,0.41,0.0,0.0,0.0,3.15,0.2
93.0,Alessio da Cruz,cv CPV,FW,Fortuna Sittard,27.0,1997.0,18.0,13.0,1185.0,13.2,4.0,1.0,5.0,4.0,0.0,0.0,5.0,0.0,4.8,4.8,0.9,5.7,15.0,6.0,56.0,0.3,0.08,0.38,0.3,0.38,0.36,0.07,0.43,0.36,0.43,Matches,24.0,11.0,45.8,1.82,0.84,0.17,0.36,12.4,0.0,0.2,-0.8,-0.8,151.0,201.0,75.1,2010.0,183.0,86.0,105.0,81.9,51.0,67.0,76.1,4.0,10.0,40.0,0.9,0.1,4.0,4.0,1.0,0.0,178.0,23.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.99,5.0,0.0,2.0,2.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,11.0,6.0,3.0,3.0,5.0,4.0,36.4,7.0,5.0,2.0,13.0,9.0,1.0,331.0,6.0,47.0,2.0,16.7,8.0,66.7,175.0,9.0,39.0,9.0,231.0,66.0,38.7,81.0,7,5,27.0,0,1.22,19.0,25.0,-6.0,-0.46,0.07,17.3,21.9,-4.6,-0.35,-0.17,0.0,27.0,0.0,0.0,0.0,22.0,28.0,37.8,1.36,0.98,89.77,0.3,0.08,0.38,0.3,0.0,0.0,0.38,0.0,0.36,0.36,0.07,0.43,1.14,0.45,4.24,0.02,0.01,0.03,0.02,0.03,0.03,0.01,0.03,0.03,0.03,1.82,0.83,0.14,0.06,0.94,0.0,-0.06,-0.06,11.44,15.23,152.27,13.86,6.52,7.95,3.86,5.08,0.3,0.76,0.07,0.01,0.3,0.3,0.08,0.0,13.48,1.74,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.08,0.38,0.0,0.15,0.15,0.0,0.08,0.01,0.08,0.0,0.0,0.0,0.0,0.83,0.45,0.23,0.23,0.38,0.3,0.53,0.38,0.15,0.98,0.68,0.08,25.08,0.45,3.56,0.15,0.61,13.26,0.68,2.95,0.68,17.5,0.53,0.38,0.0,0.09,1.44,1.89,-0.45,-0.03,1.31,1.66,-0.35,-0.03,0.0,2.05,0.0,0.0,0.0,1.67,2.12
368.0,Alexandre Penetra,pt POR,DF,AZ Alkmaar,22.0,2001.0,31.0,31.0,2594.0,28.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.2,1.2,0.9,2.1,22.0,137.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07,Matches,16.0,5.0,31.3,0.56,0.17,0.0,0.0,10.9,0.0,0.07,-1.2,-1.2,1791.0,2002.0,89.5,36213.0,11589.0,502.0,538.0,93.3,1088.0,1143.0,95.2,194.0,297.0,65.3,0.8,-0.9,8.0,132.0,4.0,0.0,1949.0,51.0,2.0,13.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,25.0,0.87,22.0,0.0,0.0,2.0,0.0,4.0,0.14,4.0,0.0,0.0,0.0,0.0,22.0,15.0,12.0,10.0,0.0,14.0,58.3,10.0,7.0,37.0,59.0,147.0,2.0,2285.0,236.0,17.0,3.0,60.0,2.0,40.0,1435.0,0.0,6.0,0.0,1661.0,84.0,84.8,84.0,24,0,,2,1.79,49.0,28.0,21.0,0.73,0.73,47.4,29.7,17.7,0.61,0.1,1.0,15.0,0.0,0.0,0.0,96.0,51.0,47.2,1.08,1.08,90.07,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.03,0.04,0.04,0.03,0.07,0.76,4.76,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.17,0.02,0.01,0.38,0.0,-0.04,-0.04,62.19,69.51,1257.4,402.4,17.43,18.68,37.78,39.69,6.74,10.31,0.03,-0.03,0.28,4.58,0.14,0.0,67.67,1.77,0.07,0.45,0.17,0.07,0.0,0.0,0.0,0.0,0.07,0.21,0.87,0.03,0.76,0.0,0.0,0.07,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.76,0.52,0.42,0.35,0.0,0.49,0.35,0.24,1.28,2.05,5.1,0.07,79.34,8.19,0.59,0.1,0.07,49.83,0.0,0.21,0.0,57.67,0.83,0.0,0.07,0.06,1.7,0.97,0.73,0.03,1.65,1.03,0.61,0.02,0.03,0.52,0.0,0.0,0.0,3.33,1.77
202.0,Alireza Jahanbakhsh,ir IRN,"FW,MF",Heerenveen,30.0,1993.0,19.0,16.0,1451.0,16.1,3.0,2.0,5.0,2.0,1.0,1.0,3.0,0.0,3.5,2.8,3.5,6.2,33.0,82.0,158.0,0.19,0.12,0.31,0.12,0.25,0.22,0.21,0.43,0.17,0.39,Matches,42.0,10.0,23.8,2.61,0.62,0.05,0.2,18.4,3.0,0.07,-0.5,-0.8,478.0,753.0,63.5,7951.0,2835.0,249.0,333.0,74.8,175.0,261.0,67.0,43.0,92.0,46.7,2.9,-1.5,26.0,38.0,36.0,11.0,691.0,58.0,3.0,5.0,56.0,54.0,0.0,0.0,0.0,0.0,4.0,28.0,66.0,4.09,47.0,3.0,3.0,7.0,0.0,8.0,0.5,5.0,0.0,0.0,2.0,0.0,31.0,17.0,12.0,15.0,4.0,17.0,53.1,15.0,9.0,13.0,44.0,26.0,1.0,985.0,31.0,78.0,22.0,34.9,38.0,60.3,537.0,10.0,40.0,15.0,689.0,76.0,47.4,85.0,9,3,31.0,1,1.37,20.0,24.0,-4.0,-0.25,0.37,20.7,20.6,0.0,0.0,0.3,0.0,20.0,2.0,0.0,0.0,71.0,54.0,58.7,1.18,0.99,90.12,0.19,0.12,0.31,0.12,0.06,0.06,0.19,0.0,0.22,0.17,0.22,0.39,2.05,5.09,9.81,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.03,0.01,0.02,2.61,0.62,0.16,0.04,1.14,0.19,-0.03,-0.05,29.69,46.77,493.85,176.09,15.47,20.68,10.87,16.21,2.67,5.71,0.18,-0.09,1.61,2.36,2.24,0.68,42.92,3.6,0.19,0.31,3.48,3.35,0.0,0.0,0.0,0.0,0.25,1.74,4.1,0.25,2.92,0.19,0.19,0.43,0.0,0.5,0.03,0.31,0.0,0.0,0.12,0.0,1.93,1.06,0.75,0.93,0.25,1.06,0.93,0.56,0.81,2.73,1.61,0.06,61.18,1.93,4.84,1.37,2.36,33.35,0.62,2.48,0.93,42.8,0.56,0.19,0.06,0.09,1.24,1.49,-0.25,-0.02,1.29,1.28,0.0,0.0,0.0,1.24,0.12,0.0,0.0,4.41,3.35
