Rk,Player,Nation,Pos,Squad,Age,Born,90s,xG,npxG,xAG,npxG+xAG,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,npxG/Sh,G-xG,np:G-xG,Cmp%,Cmp%.1,Cmp%.2,Cmp%.3,xA,A-xAG,SCA90,GCA90,Tkl%,Succ%,Tkld%,Min%,PPM,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Won%,MP_per90,Starts_per90,Min_per90,Gls_per90,Ast_per90,G+A_per90,G-PK_per90,PK_per90,PKatt_per90,CrdY_per90,CrdR_per90,PrgC_per90,PrgP_per90,PrgR_per90,Sh_per90,SoT_per90,FK_per90,Cmp_per90,Att_per90,TotDist_per90,PrgDist_per90,Cmp.1_per90,Att.1_per90,Cmp.2_per90,Att.2_per90,Cmp.3_per90,Att.3_per90,KP_per90,1/3_per90,PPA_per90,CrsPA_per90,Live_per90,Dead_per90,TB_per90,Sw_per90,Crs_per90,TI_per90,CK_per90,In_per90,Out_per90,Str_per90,Off_per90,Blocks_per90,SCA_per90,PassLive_per90,PassDead_per90,TO_per90,Fld_per90,Def_per90,GCA_per90,PassLive.1_per90,PassDead.1_per90,TO.1_per90,Fld.1_per90,Def.1_per90,Tkl_per90,TklW_per90,Def 3rd_per90,Mid 3rd_per90,Att 3rd_per90,Tkl.1_per90,Lost_per90,Pass_per90,Int_per90,Tkl+Int_per90,Clr_per90,Err_per90,Touches_per90,Def Pen_per90,Att Pen_per90,Succ_per90,Tkld_per90,Carries_per90,CPA_per90,Mis_per90,Dis_per90,Rec_per90,Mn/MP_per90,Mn/Start_per90,Compl_per90,Subs_per90,Mn/Sub_per90,unSub_per90,onG_per90,onGA_per90,+/-_per90,2CrdY_per90,Fls_per90,PKwon_per90,PKcon_per90,OG_per90,Recov_per90,Won_per90
400.0,Afonso Patrão,pt POR,FW,Braga,17.0,2007.0,2.7,0.5,0.5,0.5,1.0,0.37,0.37,0.74,0.37,0.74,0.17,0.19,0.37,0.17,0.37,Matches,33.3,1.11,0.37,0.33,1.0,10.6,0.16,0.5,0.5,73.9,76.7,81.8,33.3,0.6,0.5,1.86,0.37,,25.0,75.0,7.9,2.14,1.85,1.21,4.1,3.0,1.1,0.4,-0.11,18.2,2.59,1.11,90.0,0.37,0.37,0.74,0.37,0.0,0.0,0.0,0.0,0.37,2.22,2.59,1.11,0.37,0.0,12.59,17.04,165.19,48.89,8.52,11.11,3.33,4.07,0.37,1.11,1.11,1.48,0.0,0.0,16.67,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,1.85,1.85,0.0,0.0,0.0,0.0,0.37,0.37,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.37,0.37,0.0,0.0,0.37,0.0,0.74,0.74,0.0,28.15,0.74,2.22,0.37,1.11,14.07,0.37,4.44,2.59,20.0,12.96,23.7,0.0,1.48,4.81,0.0,2.59,0.74,1.85,0.0,1.85,0.0,0.0,0.0,2.22,1.48
461.0,Afonso Rodrigues,pt POR,"MF,FW",Famalicão,21.0,2002.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.68,0.68,0.68,Matches,0.0,10.0,0.0,0.0,,15.9,0.07,-0.1,-0.1,40.0,50.0,50.0,,0.0,0.0,0.0,0.0,,,,0.3,0.67,0.0,-0.15,0.1,0.0,0.1,1.26,1.38,50.0,30.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,20.0,50.0,230.0,130.0,10.0,20.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,90.0,0.0,10.0,0.0,0.0,60.0,0.0,10.0,0.0,70.0,30.0,,0.0,30.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
189.0,Afonso de Freitas,pt POR,DF,Nacional,24.0,2000.0,0.2,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,0.0,0.0,,,,,,,,,,,,,,,,,,0.6,1.0,0.0,0.53,,,,,,,5.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,95.0,,0.0,5.0,95.0,15.0,0.0,0.0,0.0,0.0,5.0,,,0.0,,
13.0,Alan,br BRA,MF,Moreirense,24.0,2000.0,27.9,6.1,2.1,4.1,6.3,0.25,0.21,0.47,0.07,0.29,0.22,0.15,0.37,0.08,0.22,Matches,39.5,1.36,0.54,0.05,0.13,25.8,0.06,0.9,-0.1,80.4,90.5,85.9,50.0,3.9,1.9,4.19,0.47,32.1,58.0,36.0,82.1,1.29,-0.32,-0.49,25.1,30.7,-5.5,-0.2,-0.1,20.0,1.11,1.11,90.07,0.25,0.22,0.47,0.07,0.18,0.18,0.22,0.0,1.68,5.88,3.55,1.36,0.54,0.14,35.66,44.34,553.91,176.81,18.17,20.07,12.62,14.7,2.65,5.3,2.37,3.91,1.04,0.07,38.96,5.09,0.11,0.25,2.97,0.18,1.61,0.61,0.72,0.04,0.29,1.15,4.19,3.01,0.72,0.25,0.07,0.04,0.47,0.29,0.14,0.04,0.0,0.0,1.0,0.43,0.29,0.47,0.25,0.32,0.68,0.47,0.29,1.29,0.32,0.0,52.22,0.22,1.58,1.04,0.65,32.44,0.11,2.04,1.68,39.18,2.9,2.9,0.47,0.0,,0.0,1.08,1.4,-0.32,0.0,1.15,0.0,0.0,0.0,3.55,0.22
472.0,Alan Ruiz,ar ARG,"MF,FW",Estrela,30.0,1993.0,16.3,1.4,0.6,1.8,2.4,0.06,0.12,0.18,0.0,0.12,0.08,0.11,0.19,0.03,0.15,Matches,20.0,1.22,0.24,0.0,0.0,29.0,0.03,-0.4,-0.6,71.2,83.4,73.3,54.2,1.9,0.2,3.3,0.24,38.5,50.0,41.3,48.0,0.96,-0.24,1.0,13.4,17.8,-4.4,-0.27,0.41,50.9,1.66,1.1,90.18,0.06,0.12,0.18,0.0,0.06,0.06,0.8,0.0,0.92,4.91,3.44,1.23,0.25,0.25,33.25,46.69,621.6,188.04,16.32,19.57,10.43,14.23,5.52,10.18,1.53,4.54,0.86,0.12,39.75,6.81,0.37,0.74,4.36,0.49,2.64,1.35,0.37,0.06,0.12,0.55,3.31,1.96,0.86,0.12,0.25,0.06,0.25,0.18,0.06,0.0,0.0,0.0,1.9,1.17,0.49,1.23,0.18,0.61,0.98,0.98,0.06,1.96,1.78,0.12,58.71,1.66,0.86,1.41,1.17,29.2,0.06,1.9,0.86,37.06,3.31,4.36,0.18,0.55,1.29,0.0,0.86,1.1,-0.25,0.0,2.15,0.0,0.06,0.0,4.23,3.37
553.0,Alan Varela,ar ARG,MF,Porto,23.0,2001.0,24.4,0.7,0.7,1.2,2.0,0.0,0.08,0.08,0.0,0.08,0.03,0.05,0.08,0.03,0.08,Matches,33.3,0.61,0.2,0.0,0.0,25.9,0.05,-0.7,-0.7,86.5,93.3,91.5,55.3,3.0,0.8,2.62,0.41,52.4,45.5,50.0,71.8,2.1,0.98,-0.17,41.3,24.3,17.1,0.7,-0.25,56.8,1.27,1.07,90.08,0.0,0.08,0.08,0.0,0.0,0.0,0.33,0.0,0.7,6.89,0.82,0.61,0.2,0.08,55.33,63.98,933.93,248.77,25.82,27.66,24.84,27.13,3.85,6.97,1.19,6.43,0.94,0.16,59.02,4.8,0.33,0.29,2.66,0.04,2.01,0.7,0.98,0.0,0.16,0.86,2.62,1.93,0.49,0.0,0.04,0.04,0.41,0.25,0.08,0.0,0.04,0.0,1.64,0.82,0.45,1.02,0.16,0.9,0.82,0.7,0.9,2.54,1.39,0.0,71.8,1.8,0.25,0.41,0.45,36.76,0.0,0.61,0.49,50.04,2.91,3.36,0.61,0.2,0.53,0.04,1.89,0.9,0.98,0.0,1.27,0.0,0.04,0.0,4.43,1.02
125.0,Alberto costa,pt POR,DF,Vitória,20.0,2003.0,7.5,0.2,0.2,1.5,1.7,0.0,0.27,0.27,0.0,0.27,0.03,0.2,0.23,0.03,0.23,Matches,0.0,0.93,0.0,0.0,,18.4,0.03,-0.2,-0.2,74.6,89.9,74.5,39.4,2.3,0.5,3.47,0.8,76.2,59.1,40.9,22.1,1.2,-0.27,-0.72,11.8,8.1,3.7,0.5,0.18,50.0,1.33,0.93,90.0,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,4.0,4.13,6.93,0.93,0.0,0.0,38.67,51.87,603.07,212.0,21.33,23.73,14.8,19.87,1.73,4.4,1.47,3.07,1.2,0.4,40.0,11.87,0.27,0.0,2.67,11.07,0.0,0.0,0.0,0.0,0.0,2.13,3.47,2.8,0.4,0.13,0.13,0.0,0.8,0.4,0.13,0.13,0.13,0.0,3.2,2.13,1.47,0.93,0.8,2.13,0.67,2.0,1.2,4.4,3.47,0.0,69.33,2.67,2.93,1.73,1.2,30.27,0.53,2.93,0.8,36.13,9.07,12.0,0.93,0.4,2.0,0.93,1.47,1.73,-0.27,0.0,1.6,0.13,0.13,0.0,3.6,1.2
321.0,Alejandro Marqués,ve VEN,FW,Estoril,23.0,2000.0,18.8,8.3,5.1,0.5,5.6,0.59,0.0,0.59,0.37,0.37,0.44,0.03,0.47,0.27,0.3,Matches,34.4,1.7,0.59,0.22,0.64,20.1,0.16,2.7,1.9,68.9,74.6,70.8,69.2,0.6,-0.5,1.38,0.21,0.0,30.2,67.4,55.3,1.3,-0.05,0.21,21.3,33.3,-12.0,-0.64,-0.31,36.0,1.76,0.8,90.0,0.59,0.0,0.59,0.37,0.21,0.21,0.05,0.0,0.53,0.96,3.24,1.7,0.59,0.0,8.83,12.82,116.76,23.19,4.84,6.49,2.45,3.46,0.48,0.69,0.53,0.64,0.16,0.0,11.91,0.9,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.53,1.38,0.69,0.0,0.16,0.27,0.11,0.21,0.11,0.0,0.05,0.05,0.0,0.32,0.21,0.05,0.11,0.16,0.0,0.21,0.74,0.43,0.74,1.01,0.0,23.72,0.96,3.14,0.69,1.54,13.14,0.21,2.45,1.91,16.44,2.71,4.36,0.43,0.96,1.38,0.05,1.38,1.44,-0.05,0.0,1.76,0.05,0.0,0.0,2.18,2.13
322.0,Alex Marques,pt POR,DF,Boavista,18.0,2005.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,0.0,0.0,,,,,0.0,0.0,77.6,93.3,78.6,50.0,0.0,0.0,0.0,0.0,0.0,,,3.2,0.0,-1.82,-0.82,0.1,1.8,-1.7,-1.57,-0.89,50.0,1.82,0.91,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,34.55,44.55,644.55,244.55,12.73,13.64,20.0,25.45,1.82,3.64,0.0,0.0,0.0,0.0,36.36,7.27,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,0.0,0.91,0.0,0.0,0.91,0.0,0.91,1.82,2.73,0.0,51.82,5.45,0.0,0.0,0.0,23.64,0.0,0.0,0.0,27.27,45.45,81.82,0.91,0.91,8.18,20.0,0.0,1.82,-1.82,0.0,0.91,0.0,0.0,0.0,1.82,1.82
40.0,Alexander Bah,dk DEN,DF,Benfica,26.0,1997.0,15.7,1.0,1.0,1.2,2.2,0.0,0.06,0.06,0.0,0.06,0.06,0.07,0.14,0.06,0.14,Matches,9.1,0.7,0.06,0.0,0.0,15.5,0.09,-1.0,-1.0,77.8,89.4,78.8,50.5,1.4,-0.2,2.23,0.13,67.3,35.3,64.7,46.1,2.11,1.15,-0.93,26.9,10.1,16.8,1.07,-0.71,57.1,1.15,1.08,89.94,0.0,0.06,0.06,0.0,0.0,0.0,0.13,0.0,2.04,4.84,8.09,0.7,0.06,0.0,49.04,63.06,811.15,270.32,25.22,28.22,19.36,24.59,3.57,7.07,0.76,3.82,1.21,0.38,52.74,10.13,0.06,0.45,3.57,9.62,0.0,0.0,0.0,0.0,0.19,1.46,2.23,1.66,0.19,0.0,0.06,0.19,0.13,0.13,0.0,0.0,0.0,0.0,3.12,2.17,1.21,1.34,0.57,2.1,1.02,1.15,1.27,4.39,1.15,0.0,75.67,1.21,2.55,0.76,1.4,35.48,0.32,1.59,0.76,44.65,4.97,5.22,0.7,0.06,1.4,0.13,1.97,0.83,1.15,0.0,0.96,0.0,0.0,0.0,4.33,1.53
