Rk,Player,Nation,Pos,Squad,Age,Born,90s,xG,npxG,xAG,npxG+xAG,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,npxG/Sh,G-xG,np:G-xG,Cmp%,Cmp%.1,Cmp%.2,Cmp%.3,xA,A-xAG,SCA90,GCA90,Tkl%,Succ%,Tkld%,Min%,PPM,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Won%,MP_per90,Starts_per90,Min_per90,Gls_per90,Ast_per90,G+A_per90,G-PK_per90,PK_per90,PKatt_per90,CrdY_per90,CrdR_per90,PrgC_per90,PrgP_per90,PrgR_per90,Sh_per90,SoT_per90,FK_per90,Cmp_per90,Att_per90,TotDist_per90,PrgDist_per90,Cmp.1_per90,Att.1_per90,Cmp.2_per90,Att.2_per90,Cmp.3_per90,Att.3_per90,KP_per90,1/3_per90,PPA_per90,CrsPA_per90,Live_per90,Dead_per90,TB_per90,Sw_per90,Crs_per90,TI_per90,CK_per90,In_per90,Out_per90,Str_per90,Off_per90,Blocks_per90,SCA_per90,PassLive_per90,PassDead_per90,TO_per90,Fld_per90,Def_per90,GCA_per90,PassLive.1_per90,PassDead.1_per90,TO.1_per90,Fld.1_per90,Def.1_per90,Tkl_per90,TklW_per90,Def 3rd_per90,Mid 3rd_per90,Att 3rd_per90,Tkl.1_per90,Lost_per90,Pass_per90,Int_per90,Tkl+Int_per90,Clr_per90,Err_per90,Touches_per90,Def Pen_per90,Att Pen_per90,Succ_per90,Tkld_per90,Carries_per90,CPA_per90,Mis_per90,Dis_per90,Rec_per90,Mn/MP_per90,Mn/Start_per90,Compl_per90,Subs_per90,Mn/Sub_per90,unSub_per90,onG_per90,onGA_per90,+/-_per90,2CrdY_per90,Fls_per90,PKwon_per90,PKcon_per90,OG_per90,Recov_per90,Won_per90
,Bas Langenbick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103.0,Bas van den Eynden,be BEL,DF,Mechelen,22.0,2002.0,8.0,1.0,1.0,0.0,1.0,0.37,0.0,0.37,0.37,0.37,0.12,0.01,0.12,0.12,0.12,Matches,42.9,0.87,0.37,0.43,1.0,9.1,0.14,2.0,2.0,88.5,94.3,95.0,70.5,0.0,0.0,0.74,0.0,62.5,,,26.8,1.23,0.25,0.11,9.7,13.5,-3.8,-0.47,-0.74,60.0,1.12,1.0,90.5,0.38,0.0,0.38,0.38,0.0,0.0,0.25,0.0,0.0,1.25,0.0,0.88,0.38,0.0,49.25,55.62,1075.38,355.38,10.25,10.88,31.0,32.62,7.75,11.0,0.12,1.12,0.0,0.0,53.12,2.38,0.0,0.25,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.25,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.88,1.25,0.25,0.0,0.62,0.38,0.88,1.25,2.75,6.25,0.0,68.38,13.38,1.12,0.0,0.0,46.5,0.0,0.5,0.0,43.62,10.0,10.25,0.75,0.12,9.0,0.38,1.62,1.38,0.25,0.0,1.12,0.0,0.0,0.0,4.25,1.12
349.0,Benito Raman,be BEL,FW,Mechelen,29.0,1994.0,12.7,10.1,10.1,1.3,11.4,1.03,0.0,1.03,1.03,1.03,0.8,0.1,0.9,0.8,0.9,Matches,75.0,3.48,2.61,0.3,0.39,12.8,0.24,2.9,2.9,65.4,67.7,69.2,75.0,2.1,-1.3,2.21,0.16,11.1,50.0,42.3,42.2,1.41,0.47,0.53,20.3,17.9,2.4,0.19,0.22,17.9,1.89,1.02,89.69,1.02,0.0,1.02,1.02,0.0,0.0,0.24,0.0,1.57,1.89,6.14,3.46,2.6,0.0,11.89,18.19,194.57,44.02,4.96,7.32,4.96,7.17,0.94,1.26,0.55,0.94,1.02,0.39,16.54,1.42,0.0,0.24,1.42,0.0,0.0,0.0,0.0,0.0,0.24,1.1,2.2,1.26,0.0,0.39,0.0,0.08,0.16,0.0,0.0,0.08,0.0,0.0,1.1,0.55,0.47,0.16,0.47,0.16,1.26,0.31,0.08,1.18,0.24,0.0,27.95,0.24,5.75,1.02,0.87,18.98,0.94,2.68,1.1,18.27,3.7,5.59,0.08,0.87,1.57,0.08,1.65,1.18,0.47,0.0,1.18,0.0,0.0,0.0,2.99,0.39
31.0,Bilal Bafdili,be BEL,"MF,FW",Mechelen,19.0,2004.0,9.8,1.9,1.9,1.5,3.4,0.2,0.0,0.2,0.2,0.2,0.19,0.15,0.34,0.19,0.34,Matches,27.3,1.12,0.31,0.18,0.67,14.6,0.17,0.1,0.1,77.4,88.5,81.7,45.0,2.5,-1.5,3.88,0.2,66.7,34.5,65.5,32.7,1.16,0.61,0.66,17.6,15.1,2.5,0.26,0.28,25.0,2.55,0.51,90.0,0.2,0.0,0.2,0.2,0.0,0.0,0.31,0.0,1.84,2.96,7.35,1.12,0.31,0.0,24.08,31.12,376.84,103.67,12.55,14.18,9.08,11.12,1.84,4.08,1.84,1.63,1.02,0.2,28.37,2.65,0.2,0.0,3.06,0.0,2.14,1.33,0.61,0.0,0.1,1.02,3.88,3.16,0.51,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,1.63,1.02,0.51,0.82,0.31,0.61,0.31,0.61,0.2,1.84,0.2,0.0,42.04,0.51,3.67,1.02,1.94,30.82,0.71,2.96,1.63,28.06,3.57,6.84,0.1,2.04,2.76,0.51,1.94,1.33,0.61,0.0,1.22,0.0,0.0,0.0,5.0,0.71
58.0,Bilal Brahimi,dz ALG,"MF,FW",Sint-Truiden,24.0,2000.0,16.5,2.5,2.5,5.9,8.3,0.06,0.18,0.24,0.06,0.24,0.15,0.35,0.5,0.15,0.5,Matches,33.3,3.27,1.09,0.02,0.06,24.1,0.05,-1.5,-1.5,72.6,86.6,77.5,51.7,6.7,-2.9,5.5,0.36,26.3,48.4,48.4,55.1,1.3,-0.06,0.98,24.1,26.1,-1.9,-0.12,0.35,22.2,1.27,0.97,90.12,0.06,0.18,0.24,0.06,0.0,0.0,0.36,0.06,4.97,5.64,8.36,3.27,1.09,0.24,38.18,52.61,742.91,241.64,15.21,17.58,14.61,18.85,6.48,12.55,3.33,3.7,3.09,1.76,45.27,7.21,0.42,0.73,11.15,1.15,4.0,1.82,1.58,0.0,0.12,1.52,5.52,3.7,1.33,0.12,0.18,0.0,0.36,0.3,0.06,0.0,0.0,0.0,0.55,0.36,0.24,0.18,0.12,0.3,0.85,0.42,0.55,1.09,0.67,0.06,64.0,0.42,2.06,1.82,1.82,48.91,0.97,2.3,1.82,46.12,4.3,4.97,0.3,0.3,2.18,0.0,1.45,1.52,-0.06,0.06,0.48,0.0,0.0,0.0,5.39,0.12
221.0,Bilal El Khannouss,ma MAR,MF,Genk,20.0,2004.0,0.8,0.1,0.1,0.1,0.2,0.0,1.32,1.32,0.0,1.32,0.15,0.15,0.3,0.15,0.3,Matches,0.0,1.32,0.0,0.0,,20.7,0.11,-0.1,-0.1,69.6,83.3,86.4,25.0,0.5,0.9,1.32,1.32,,,,2.5,3.0,2.65,1.96,2.2,0.5,1.7,2.2,1.37,100.0,1.25,1.25,85.0,0.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,7.5,2.5,1.25,0.0,1.25,40.0,57.5,697.5,265.0,12.5,15.0,23.75,27.5,2.5,10.0,1.25,7.5,0.0,0.0,50.0,6.25,2.5,0.0,5.0,0.0,1.25,0.0,0.0,0.0,1.25,5.0,1.25,0.0,1.25,0.0,0.0,0.0,1.25,0.0,1.25,0.0,0.0,0.0,2.5,1.25,1.25,0.0,1.25,0.0,0.0,1.25,0.0,2.5,3.75,0.0,71.25,1.25,1.25,0.0,0.0,45.0,0.0,1.25,0.0,43.75,85.0,85.0,0.0,0.0,,0.0,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5
21.0,Bill Antonio,zw ZIM,"DF,FW",Mechelen,21.0,2002.0,3.9,0.4,0.4,1.2,1.6,0.0,0.52,0.52,0.0,0.52,0.11,0.3,0.41,0.11,0.41,Matches,40.0,1.29,0.52,0.0,0.0,12.8,0.09,-0.4,-0.4,66.1,66.7,72.0,50.0,1.1,0.8,2.84,0.77,33.3,43.3,56.7,12.9,1.27,0.0,-0.19,6.7,4.5,2.2,0.56,0.57,33.3,2.05,0.77,89.23,0.0,0.51,0.51,0.0,0.0,0.0,0.26,0.0,4.36,2.56,12.05,1.28,0.51,0.0,18.97,28.72,336.92,137.95,7.18,10.77,9.23,12.82,1.54,3.08,0.77,1.79,1.79,0.77,27.44,0.77,0.0,0.0,3.33,0.77,0.0,0.0,0.0,0.0,0.51,1.03,2.82,2.31,0.0,0.26,0.0,0.0,0.77,0.51,0.0,0.0,0.0,0.0,1.79,0.51,0.51,0.26,1.03,0.26,0.51,1.03,0.77,2.56,1.03,0.0,46.67,0.51,8.46,3.33,4.36,32.82,2.82,4.87,0.26,30.77,11.28,15.38,0.0,1.28,8.72,0.26,1.54,1.54,0.0,0.0,1.54,0.0,0.0,0.0,3.85,0.26
281.0,Billal Messaoudi,dz ALG,FW,Kortrijk,26.0,1997.0,6.9,2.2,2.2,0.1,2.3,0.0,0.0,0.0,0.0,0.0,0.32,0.01,0.33,0.32,0.33,Matches,20.0,2.88,0.58,0.0,0.0,14.7,0.11,-2.2,-2.2,64.2,72.1,53.8,66.7,0.1,-0.1,2.02,0.14,42.9,33.3,58.3,23.1,0.87,-1.15,-0.33,8.4,13.3,-4.9,-0.7,-0.39,34.4,2.17,0.87,90.58,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,1.3,1.59,7.25,2.9,0.58,0.0,11.16,17.39,148.12,30.0,6.38,8.84,3.04,5.65,0.58,0.87,0.29,0.87,0.29,0.0,17.1,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.29,0.72,2.03,1.3,0.0,0.43,0.29,0.0,0.14,0.14,0.0,0.0,0.0,0.0,1.01,0.58,0.58,0.43,0.0,0.43,0.58,1.16,0.14,1.16,0.87,0.0,34.06,1.01,4.49,1.16,2.03,22.17,0.72,3.91,3.33,23.91,6.09,11.45,0.29,1.3,2.46,0.29,0.87,2.03,-1.16,0.0,1.16,0.0,0.0,0.0,3.33,3.19
461.0,Birger Verstraete,be BEL,MF,OH Leuven,30.0,1994.0,23.8,0.7,0.7,1.7,2.4,0.0,0.13,0.13,0.0,0.13,0.03,0.07,0.1,0.03,0.1,Matches,12.5,0.67,0.08,0.0,0.0,25.1,0.04,-0.7,-0.7,80.4,83.5,88.9,67.4,1.8,1.3,2.06,0.21,41.9,72.7,27.3,79.3,1.26,0.0,0.81,24.4,29.4,-5.0,-0.21,0.32,60.9,1.09,1.01,90.0,0.0,0.13,0.13,0.0,0.0,0.0,0.38,0.0,0.34,4.29,0.5,0.67,0.08,0.13,33.66,41.85,707.39,210.97,9.79,11.72,16.76,18.87,6.09,9.03,1.01,4.29,0.76,0.13,37.27,4.24,0.08,0.42,2.14,0.13,1.81,0.63,0.84,0.0,0.34,0.5,2.06,1.39,0.5,0.04,0.04,0.04,0.21,0.13,0.04,0.04,0.0,0.0,2.27,1.3,1.26,0.76,0.25,0.76,1.05,0.8,1.81,4.08,2.18,0.0,51.3,3.15,0.21,0.34,0.13,31.85,0.08,0.8,0.55,28.95,3.45,3.66,0.8,0.08,0.92,0.0,1.01,1.01,0.0,0.0,1.43,0.0,0.0,0.0,3.57,1.18
279.0,Bjorn Meijer,nl NED,DF,Club Brugge,21.0,2003.0,2.6,1.0,1.0,1.7,2.7,0.0,0.77,0.77,0.0,0.77,0.38,0.65,1.03,0.38,1.03,Matches,40.0,1.91,0.77,0.0,0.0,8.8,0.2,-1.0,-1.0,85.1,93.2,85.0,53.8,1.0,0.3,3.45,0.77,0.0,33.3,66.7,8.7,2.0,1.15,0.2,7.1,3.5,3.6,1.37,0.33,25.0,1.92,1.15,90.38,0.0,0.77,0.77,0.0,0.0,0.0,0.0,0.0,3.85,5.0,14.23,1.92,0.77,0.0,57.31,67.31,824.62,331.15,31.54,33.85,19.62,23.08,2.69,5.0,2.31,2.31,1.92,0.77,58.85,8.08,0.0,0.0,3.46,7.69,0.0,0.0,0.0,0.0,0.38,1.15,3.46,3.08,0.0,0.0,0.0,0.0,0.77,0.77,0.0,0.0,0.0,0.0,1.54,0.77,0.38,1.15,0.0,0.0,0.77,1.54,0.0,1.54,1.92,0.0,79.23,1.92,5.77,0.38,0.77,59.23,1.15,1.54,0.38,56.92,18.08,25.77,0.38,0.77,6.54,0.0,2.31,1.15,1.15,0.0,0.38,0.0,0.0,0.0,2.31,0.38
52.0,Boli Bolingoli-Mbombo,be BEL,DF,Standard Liège,29.0,1995.0,5.3,0.1,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.01,0.08,Matches,100.0,0.19,0.19,0.0,0.0,18.7,0.06,-0.1,-0.1,78.8,89.9,81.2,37.1,0.8,-0.3,2.08,0.0,52.6,25.0,62.5,17.6,0.72,-0.19,0.3,7.8,7.3,0.5,0.09,0.4,50.0,2.26,0.57,89.43,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,1.89,5.66,4.72,0.19,0.19,0.0,37.92,48.11,619.06,305.47,15.09,16.79,17.92,22.08,2.45,6.6,1.13,3.96,1.13,0.57,40.94,7.17,0.0,0.0,2.26,6.23,0.0,0.0,0.0,0.0,0.0,0.38,2.08,1.51,0.0,0.19,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,3.21,2.08,1.7,0.94,0.57,1.89,1.7,0.75,0.57,3.77,2.64,0.0,60.57,3.77,1.7,0.38,0.94,34.53,0.19,2.64,1.13,31.32,7.55,14.15,0.19,1.7,5.28,0.19,1.13,1.32,-0.19,0.0,2.08,0.0,0.0,0.0,5.47,0.94
342.0,Boris Popović,rs SRB,DF,Cercle Brugge,24.0,2000.0,1.8,0.2,0.2,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.09,0.06,0.15,0.09,0.15,Matches,50.0,1.14,0.57,0.0,0.0,7.8,0.08,-0.2,-0.2,69.6,63.6,83.3,52.9,0.2,-0.1,2.28,0.0,0.0,,,5.9,0.0,-2.28,-1.89,1.5,3.9,-2.4,-1.34,-1.21,42.1,1.11,1.11,87.78,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.56,6.11,0.56,1.11,0.56,0.0,35.56,51.11,748.33,278.33,7.78,12.22,22.22,26.67,5.0,9.44,1.67,2.78,0.56,0.0,50.56,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,2.22,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56,0.0,0.56,0.0,0.0,0.56,1.11,1.67,2.22,1.11,0.0,59.44,1.67,3.89,0.0,0.0,37.22,0.0,0.0,0.56,36.11,43.89,43.89,0.56,0.0,,0.56,0.56,2.78,-2.22,0.0,1.11,0.0,0.0,0.0,3.33,4.44
411.0,Bosko Sutalo,hr CRO,DF,Standard Liège,24.0,2000.0,18.2,0.8,0.8,0.3,1.1,0.06,0.0,0.06,0.06,0.06,0.05,0.01,0.06,0.05,0.06,Matches,42.9,0.39,0.17,0.14,0.33,11.2,0.12,0.2,0.2,79.8,86.1,86.5,55.7,0.4,-0.3,0.5,0.0,75.8,66.7,33.3,60.6,1.28,-0.5,-0.16,19.3,25.7,-6.4,-0.35,-0.29,42.6,1.15,1.04,89.89,0.05,0.0,0.05,0.05,0.0,0.0,0.33,0.0,0.77,2.86,0.27,0.38,0.16,0.0,34.56,43.3,650.77,204.78,12.25,14.23,17.2,19.89,4.01,7.2,0.11,2.09,0.27,0.11,41.65,1.48,0.05,0.16,0.49,0.33,0.0,0.0,0.0,0.0,0.16,0.22,0.49,0.33,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,2.47,1.76,1.76,0.6,0.11,1.37,0.44,0.33,2.8,5.27,5.66,0.05,58.3,5.82,0.6,0.44,0.22,34.62,0.11,1.54,0.49,30.0,4.29,4.73,0.77,0.11,0.27,0.16,0.6,1.1,-0.49,0.0,1.48,0.0,0.0,0.0,4.78,1.59
,Brahim Ghalidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240.0,Bram Lagae,be BEL,DF,Kortrijk,20.0,2004.0,18.5,0.7,0.7,0.8,1.4,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,16.7,0.65,0.11,0.0,0.0,15.0,0.05,-0.7,-0.7,70.0,85.4,77.3,49.6,0.6,-0.8,1.03,0.0,59.3,100.0,0.0,61.7,0.87,-1.03,-0.33,18.2,29.9,-11.7,-0.63,-0.6,68.3,1.03,1.03,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.59,4.38,0.59,0.65,0.11,0.05,35.57,50.81,801.62,326.7,10.76,12.59,17.08,22.11,7.24,14.59,0.32,3.78,0.27,0.11,40.76,10.05,0.05,1.95,0.59,7.78,0.0,0.0,0.0,0.0,0.0,0.81,1.03,0.49,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.81,0.92,0.38,0.0,0.86,0.59,0.86,1.14,2.43,6.0,0.11,62.32,6.59,0.59,0.11,0.0,31.95,0.0,0.43,0.22,30.32,4.76,4.76,0.97,0.0,,0.38,0.81,1.84,-1.03,0.0,1.14,0.0,0.0,0.0,2.43,2.22
277.0,Brandon Mechele,be BEL,DF,Club Brugge,31.0,1993.0,30.0,1.3,1.3,1.3,2.6,0.1,0.03,0.13,0.1,0.13,0.04,0.04,0.09,0.04,0.09,Matches,27.3,0.37,0.1,0.27,1.0,8.8,0.13,1.7,1.7,91.1,89.0,96.7,78.7,1.5,-0.3,0.87,0.03,58.3,50.0,50.0,100.0,2.05,0.97,,66.1,34.3,31.8,1.06,,70.8,1.0,1.0,90.0,0.1,0.03,0.13,0.1,0.0,0.0,0.07,0.0,0.77,5.27,0.2,0.37,0.1,0.0,71.97,78.97,1522.07,553.57,18.0,20.23,42.93,44.4,10.23,13.0,0.3,4.87,0.13,0.0,75.57,3.37,0.0,0.43,0.0,0.1,0.0,0.0,0.0,0.0,0.03,0.3,0.87,0.77,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,1.63,1.07,0.97,0.57,0.1,0.7,0.5,0.67,1.3,2.93,4.53,0.07,89.27,12.13,1.07,0.03,0.03,66.73,0.03,0.43,0.13,64.07,3.0,3.0,1.0,0.0,,0.0,2.17,1.2,0.97,0.0,0.47,0.0,0.03,0.0,4.47,3.07
97.0,Brecht Dejaegere,be BEL,"MF,DF",Kortrijk,33.0,1991.0,15.1,1.7,1.7,1.1,2.7,0.07,0.07,0.13,0.07,0.13,0.11,0.07,0.18,0.11,0.18,Matches,27.8,1.19,0.33,0.06,0.2,18.0,0.09,-0.7,-0.7,67.6,75.6,70.7,48.7,1.4,-0.1,2.98,0.26,48.9,47.8,39.1,50.3,1.0,-0.66,0.48,16.2,23.8,-7.7,-0.51,-0.21,44.4,1.46,1.06,89.87,0.07,0.07,0.13,0.07,0.0,0.0,0.26,0.0,1.72,4.57,5.5,1.19,0.33,0.07,26.95,39.87,449.6,169.6,12.32,16.29,10.73,15.17,2.52,5.17,1.13,3.58,0.99,0.0,33.05,6.42,0.13,0.2,3.84,2.12,1.99,0.86,0.99,0.0,0.4,1.06,2.98,1.59,0.79,0.13,0.26,0.0,0.26,0.07,0.07,0.07,0.07,0.0,3.05,1.85,1.06,1.19,0.79,1.52,1.59,1.66,1.72,4.77,1.13,0.0,52.78,1.59,2.12,0.73,0.6,30.53,0.53,1.99,1.66,28.08,4.11,4.9,0.07,0.4,1.92,0.07,0.93,1.59,-0.66,0.0,1.46,0.0,0.0,0.0,4.7,1.06
340.0,Brian Plat,nl NED,DF,Beerschot,24.0,2000.0,23.2,0.4,0.4,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Matches,28.6,0.3,0.09,0.0,0.0,16.3,0.05,-0.4,-0.4,80.0,87.9,83.9,45.3,0.5,-0.5,0.56,0.0,69.0,40.0,35.0,77.4,0.68,-0.99,0.64,24.7,43.0,-18.4,-0.79,-0.1,67.7,1.12,1.08,90.13,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.04,0.91,2.46,1.94,0.3,0.09,0.0,31.38,39.22,518.23,173.36,14.35,16.34,14.14,16.85,1.85,4.09,0.22,2.37,0.34,0.26,32.89,6.34,0.0,0.09,1.25,5.04,0.0,0.0,0.0,0.0,0.0,0.69,0.56,0.52,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,2.72,1.51,1.77,0.69,0.26,1.25,0.56,1.03,1.16,3.88,4.44,0.04,52.24,5.43,0.65,0.34,0.3,29.66,0.04,1.64,0.86,26.9,3.45,3.58,0.65,0.04,0.95,0.09,0.91,1.9,-0.99,0.0,0.99,0.0,0.0,0.0,3.71,1.9
60.0,Bruninho,br BRA,"MF,FW",Cercle Brugge,21.0,2003.0,4.7,0.7,0.7,0.7,1.5,0.21,0.21,0.43,0.21,0.43,0.16,0.16,0.32,0.16,0.32,Matches,22.2,1.93,0.43,0.11,0.5,17.3,0.08,0.3,0.3,74.1,85.5,81.4,46.7,0.6,0.3,3.22,0.64,28.6,28.6,42.9,15.5,0.71,-0.86,-0.43,7.2,9.9,-2.7,-0.57,-0.44,0.0,2.34,0.85,89.15,0.21,0.21,0.43,0.21,0.0,0.0,0.0,0.0,1.06,3.19,5.11,1.91,0.43,0.0,26.17,35.32,440.43,90.64,11.28,13.19,10.21,12.55,2.98,6.38,1.28,2.55,1.28,0.0,30.64,4.47,0.43,0.0,3.19,0.0,1.7,0.64,0.85,0.0,0.21,0.85,3.19,2.34,0.21,0.0,0.21,0.21,0.64,0.43,0.21,0.0,0.0,0.0,1.7,1.06,0.64,0.43,0.64,0.43,1.06,1.06,0.21,1.91,0.43,0.0,45.32,0.43,3.4,0.43,0.64,30.21,0.64,1.7,1.91,27.45,8.09,13.19,0.0,1.49,5.11,0.43,1.06,1.91,-0.85,0.0,0.43,0.0,0.0,0.0,5.11,0.0
157.0,Bruno Godeau,be BEL,DF,Sint-Truiden,32.0,1992.0,27.3,1.9,1.9,0.6,2.5,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.09,0.07,0.09,Matches,28.6,0.51,0.15,0.0,0.0,12.0,0.14,-1.9,-1.9,87.3,90.6,93.2,70.8,0.6,-0.6,1.1,0.11,61.4,61.5,38.5,91.0,1.1,-0.51,-0.14,35.5,42.0,-6.5,-0.24,0.39,66.7,1.03,1.03,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.48,3.7,0.59,0.51,0.15,0.0,53.15,60.88,1083.3,363.19,16.89,18.64,28.28,30.33,7.29,10.29,0.29,3.85,0.18,0.04,56.96,3.88,0.07,0.77,0.4,0.99,0.0,0.0,0.0,0.0,0.04,0.4,1.1,0.77,0.04,0.07,0.0,0.0,0.11,0.04,0.0,0.0,0.0,0.0,1.5,1.14,1.1,0.37,0.04,0.99,0.62,0.59,1.39,2.89,5.86,0.07,73.92,11.65,0.99,0.29,0.18,48.68,0.04,0.66,0.22,45.35,3.22,3.22,0.84,0.0,,0.0,1.36,1.87,-0.51,0.0,0.66,0.0,0.04,0.0,4.58,2.64
309.0,Bruny Nsimba,be BEL,FW,Dender,24.0,2000.0,21.5,6.9,5.3,2.1,7.4,0.28,0.09,0.37,0.19,0.28,0.32,0.1,0.42,0.25,0.35,Matches,24.4,2.1,0.51,0.09,0.36,16.8,0.12,-0.9,-1.3,59.7,64.0,61.9,50.0,2.3,-0.1,2.56,0.23,37.5,47.2,49.1,71.6,1.13,-0.7,-0.35,25.0,34.2,-9.2,-0.43,0.69,49.1,1.35,0.98,89.91,0.28,0.09,0.37,0.19,0.09,0.09,0.28,0.05,2.09,2.65,7.07,2.09,0.51,0.0,13.16,22.05,192.37,55.58,7.02,10.98,4.47,7.21,0.7,1.4,0.98,1.3,0.88,0.14,21.3,0.65,0.23,0.14,1.21,0.09,0.0,0.0,0.0,0.0,0.09,1.26,2.56,1.53,0.0,0.47,0.14,0.05,0.23,0.09,0.0,0.09,0.0,0.0,1.07,0.65,0.28,0.47,0.33,0.28,0.47,0.28,0.09,1.16,0.74,0.05,33.91,0.65,4.7,1.16,1.21,23.67,1.35,3.53,1.77,25.16,3.12,3.72,0.51,0.37,1.44,0.0,1.02,1.72,-0.7,0.0,1.21,0.0,0.0,0.0,3.3,2.47
158.0,Bryan Goncalves,fr FRA,DF,Dender,28.0,1996.0,11.4,0.1,0.1,2.2,2.3,0.0,0.09,0.09,0.0,0.09,0.01,0.19,0.2,0.01,0.2,Matches,0.0,0.18,0.0,0.0,,17.2,0.07,-0.1,-0.1,70.9,88.2,80.3,48.2,1.9,-1.2,2.89,0.18,70.0,75.0,25.0,38.1,1.1,-1.14,-0.87,12.5,19.4,-6.9,-0.61,0.03,55.0,1.67,1.05,90.18,0.0,0.09,0.09,0.0,0.0,0.0,0.53,0.0,0.53,6.49,0.61,0.18,0.0,0.0,41.49,58.51,921.49,436.84,13.16,14.91,17.54,21.84,9.47,19.65,1.75,5.61,0.79,0.53,49.82,8.42,0.0,1.05,6.14,0.88,2.81,0.96,1.58,0.0,0.26,0.35,2.89,1.58,1.23,0.0,0.0,0.0,0.18,0.18,0.0,0.0,0.0,0.0,2.63,1.58,1.4,1.05,0.18,1.84,0.79,0.79,1.49,4.12,6.49,0.09,71.93,8.07,0.18,0.53,0.18,41.4,0.0,0.61,0.09,37.54,4.74,6.84,0.7,0.61,1.14,0.88,0.88,2.02,-1.14,0.0,0.96,0.0,0.0,0.09,4.56,0.96
