Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,xA,A-xAG,KP,1/3,PPA,CrsPA,Live,Dead,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Fld,Def,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Tkl%,Lost,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
137,Alexis Flips,fr FRA,FW,Anderlecht,24,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,1,3,33.3,12,1,1,2,50.0,0,0,,0,1,0.0,0.0,0.0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,0,0,,0,,3,0,0,0,3,1,0.0,,0,1,1,1,3.00,0,0,0,0.00,-0.77,0.0,0.0,0.0,0.00,-0.07,0,0,0,0,0,0,0,
138,Alexis Flips,fr FRA,"FW,MF",Charleroi,24,2000,10,2,278,3.1,0,0,0,0,0,0,1,0,0.6,0.6,1.6,2.3,4,19,30,0.00,0.00,0.00,0.00,0.00,0.20,0.53,0.73,0.20,0.73,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,1,3,33.3,12,1,1,2,50.0,0,0,,0,1,0.0,0.0,0.0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,0,0,,0,,3,0,0,0,3,1,0.0,,0,1,1,1,3.00,0,0,0,0.00,-0.77,0.0,0.0,0.0,0.00,-0.07,0,0,0,0,0,0,0,
107,Alfie Devine,eng ENG,MF,Westerlo,19,2004,21,18,1606,17.8,4,0,4,4,0,0,3,0,3.3,3.2,1.3,4.5,32,92,91,0.22,0.00,0.22,0.22,0.22,0.18,0.07,0.25,0.18,0.25,Matches,42,15,35.7,2.35,0.84,0.10,0.27,19.2,0,0.08,+0.7,+0.8,498,653,76.3,8855,2414,199,256,77.7,226,270,83.7,50,85,58.8,1.8,-1.3,20,62,13,2,634,15,0,3,29,5,4,1,2,0,4,19,53,2.97,44,0,2,3,1,4,0.22,3,0,0,0,0,23,14,5,14,4,14,70.0,6,12,15,38,13,0,820,19,61,13,40.6,18,56.3,572,9,27,9,533,76,59.5,84,12,3,33,0,1.27,25,31,-6,-0.34,-0.91,27.1,29.6,-2.5,-0.14,-0.25,0,10,1,0,0,86,12,52.2
480,Alhassan Yusuf,ng NGA,"MF,DF",Antwerp,24,2000,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,5,5,100.0,90,37,2,2,100.0,2,2,100.0,1,1,100.0,0.0,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,6,1,0,0,,0,,4,0,0,0,3,7,0.3,,0,1,7,1,3.00,0,0,0,0.00,-0.50,0.0,0.2,-0.2,-2.69,-2.45,0,0,0,0,0,1,0,0.0
10,Ali Akman,tr TUR,"FW,MF",Dender,22,2002,4,0,44,0.5,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,0,3,3,2.05,0.00,2.05,2.05,2.05,0.17,0.00,0.17,0.17,0.17,Matches,1,1,100.0,2.05,2.05,1.00,1.00,2.3,0,0.08,+0.9,+0.9,16,23,69.6,235,80,8,9,88.9,7,9,77.8,0,3,0.0,0.0,0.0,0,2,0,0,19,3,0,0,1,0,0,0,0,0,1,1,1,2.05,1,0,0,0,0,1,2.05,1,0,0,0,0,3,2,0,1,2,2,66.7,1,0,0,3,0,0,31,0,3,4,80.0,1,20.0,15,0,1,0,13,11,1.6,,0,4,11,17,0.25,3,5,-2,-4.09,-3.55,0.5,2.8,-2.3,-4.68,-4.12,0,0,0,0,0,1,1,50.0
257,Ali Maamar,ma MAR,"DF,MF",Anderlecht,19,2005,6,5,425,4.7,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,11,13,21,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches,3,0,0.0,0.64,0.00,0.00,,15.2,0,0.08,-0.2,-0.2,192,240,80.0,3134,780,88,99,88.9,85,101,84.2,10,26,38.5,0.1,0.0,0,11,0,0,198,41,0,0,7,40,0,0,0,0,1,5,6,1.27,5,0,0,0,0,0,0.00,0,0,0,0,0,12,6,8,3,1,6,66.7,3,3,2,14,11,0,299,14,6,7,35.0,13,65.0,195,1,7,4,181,71,15.7,83,3,1,11,4,1.47,5,4,+1,+0.21,-0.66,5.1,5.0,+0.1,+0.02,-0.07,0,4,0,0,0,23,5,45.5
128,Alieu Fadera,gm GAM,MF,Genk,22,2001,2,2,180,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.3,8,5,24,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.14,0.07,0.14,Matches,4,1,25.0,2.00,0.50,0.00,0.00,18.1,0,0.04,-0.1,-0.1,87,108,80.6,1347,272,47,51,92.2,31,39,79.5,6,10,60.0,0.6,-0.1,1,3,3,1,88,20,1,1,9,17,0,0,0,0,0,5,10,5.00,4,0,1,2,1,1,0.50,1,0,0,0,0,11,10,7,1,3,3,42.9,4,4,2,13,0,1,141,4,6,1,33.3,2,66.7,96,1,8,5,85,90,6.7,90,2,0,,0,0.50,1,3,-2,-1.00,-1.86,4.2,1.4,+2.7,+1.37,+0.55,0,5,0,0,0,15,1,50.0
376,Allahyar Sayyadmanesh,ir IRN,"FW,MF",Westerlo,23,2001,26,22,1806,20.1,6,5,11,4,2,2,4,0,8.0,6.5,2.7,9.1,63,55,189,0.30,0.25,0.55,0.20,0.45,0.40,0.13,0.53,0.32,0.46,Matches,54,18,33.3,2.69,0.90,0.07,0.22,15.8,0,0.12,-2.0,-2.5,348,582,59.8,6365,2080,149,230,64.8,139,213,65.3,47,97,48.5,2.7,+2.3,28,26,29,10,520,61,1,6,52,57,1,0,0,0,1,17,64,3.19,38,5,8,6,2,8,0.40,6,0,0,2,0,35,24,10,15,10,17,56.7,13,15,4,39,31,0,857,28,90,27,46.6,27,46.6,527,30,57,41,554,69,66.9,77,8,4,31,0,1.26,38,33,+5,+0.25,+0.65,31.6,33.6,-2.0,-0.10,-0.19,0,18,1,0,0,67,70,57.4
113,Alouis Diriken,be BEL,MF,Sint-Truiden,20,2004,2,2,147,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,37,43,86.0,608,124,13,16,81.3,24,26,92.3,0,1,0.0,0.0,0.0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,2,0,1,1,0,1,33.3,2,0,2,4,1,0,55,2,0,0,,0,,36,0,5,0,38,74,5.4,74,1,0,,2,0.00,0,5,-5,-3.06,-2.71,0.1,3.9,-3.8,-2.31,-2.15,0,3,0,0,0,6,3,100.0
245,Amando Lapage,be BEL,DF,Anderlecht,19,2004,2,1,96,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,68,79,86.1,1307,333,18,21,85.7,47,50,94.0,3,8,37.5,0.0,0.0,0,4,0,0,73,6,0,0,0,1,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,3,1,3,0,0,3,100.0,0,1,1,4,6,0,91,14,0,0,,0,,66,0,0,0,64,48,3.6,90,1,1,6,9,1.50,0,3,-3,-2.81,-3.71,1.1,1.5,-0.4,-0.33,-0.42,0,2,0,0,0,3,1,100.0
246,Amando Lapage,be BEL,DF,Westerlo,19,2004,1,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,68,79,86.1,1307,333,18,21,85.7,47,50,94.0,3,8,37.5,0.0,0.0,0,4,0,0,73,6,0,0,0,1,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,3,1,3,0,0,3,100.0,0,1,1,4,6,0,91,14,0,0,,0,,66,0,0,0,64,48,3.6,90,1,1,6,9,1.50,0,3,-3,-2.81,-3.71,1.1,1.5,-0.4,-0.33,-0.42,0,2,0,0,0,3,1,100.0
56,Amine Boukamir,ma MAR,MF,Charleroi,17,2006,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,2,3,66.7,20,0,0,0,,1,1,100.0,0,0,,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,0,0,,0,,3,0,0,0,2,11,0.4,,0,1,11,9,3.00,0,0,0,0.00,0.00,0.0,0.1,0.0,-0.12,-0.55,0,1,0,0,0,1,0,0.0
