Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,Live,Dead,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%,MP_per90,Starts_per90,Min_per90,Gls_per90,Ast_per90,G+A_per90,G-PK_per90,PK_per90,PKatt_per90,CrdY_per90,CrdR_per90,xG_per90,npxG_per90,xAG_per90,npxG+xAG_per90,PrgC_per90,PrgP_per90,PrgR_per90,Gls.1_per90,Ast.1_per90,G+A.1_per90,G-PK.1_per90,G+A-PK_per90,xG.1_per90,xAG.1_per90,xG+xAG_per90,npxG.1_per90,npxG+xAG.1_per90,Sh_per90,SoT_per90,Sh/90_per90,SoT/90_per90,Dist_per90,FK_per90,G-xG_per90,np:G-xG_per90,Cmp_per90,Att_per90,TotDist_per90,PrgDist_per90,Cmp.1_per90,Att.1_per90,Cmp.2_per90,Att.2_per90,Cmp.3_per90,Att.3_per90,xA_per90,A-xAG_per90,KP_per90,1/3_per90,PPA_per90,CrsPA_per90,Live_per90,Dead_per90,TB_per90,Sw_per90,Crs_per90,TI_per90,CK_per90,In_per90,Out_per90,Str_per90,Off_per90,Blocks_per90,SCA_per90,SCA90_per90,PassLive_per90,PassDead_per90,TO_per90,Fld_per90,Def_per90,GCA_per90,GCA90_per90,PassLive.1_per90,PassDead.1_per90,TO.1_per90,Fld.1_per90,Def.1_per90,Tkl_per90,TklW_per90,Def 3rd_per90,Mid 3rd_per90,Att 3rd_per90,Tkl.1_per90,Lost_per90,Pass_per90,Int_per90,Tkl+Int_per90,Clr_per90,Err_per90,Touches_per90,Def Pen_per90,Att Pen_per90,Succ_per90,Tkld_per90,Carries_per90,CPA_per90,Mis_per90,Dis_per90,Rec_per90,Compl_per90,Subs_per90,unSub_per90,PPM_per90,onG_per90,onGA_per90,+/-_per90,+/-90_per90,onxG_per90,onxGA_per90,xG+/-_per90,xG+/-90_per90,2CrdY_per90,Fls_per90,PKwon_per90,PKcon_per90,OG_per90,Recov_per90,Won_per90
38.0,David Bates,sct SCO,DF,Standard Liège,27.0,1996.0,9.0,9.0,776.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,3.0,0.0,0.0,0.35,0.0,0.0,,11.3,0.0,0.03,-0.1,-0.1,314.0,374.0,84.0,7259.0,3123.0,76.0,93.0,81.7,169.0,184.0,91.8,68.0,95.0,71.6,0.1,0.0,0.0,10.0,0.0,0.0,358.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.35,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,12.0,4.0,0.0,8.0,88.9,1.0,4.0,17.0,33.0,47.0,0.0,489.0,85.0,4.0,0.0,,0.0,,286.0,1.0,6.0,1.0,255.0,86.0,28.7,86.0,8,0,,0,1.56,6.0,6.0,0.0,0.0,0.61,8.0,8.8,-0.8,-0.09,0.21,0.0,5.0,0.0,0.0,0.0,30.0,18.0,54.5,1.05,1.05,90.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.04,0.0,1.31,0.0,-0.01,-0.01,36.51,43.49,844.07,363.14,8.84,10.81,19.65,21.4,7.91,11.05,0.01,0.0,0.0,1.16,0.0,0.0,41.63,1.74,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.12,0.35,0.04,0.23,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,1.28,1.4,0.47,0.0,0.93,0.12,0.47,1.98,3.84,5.47,0.0,56.86,9.88,0.47,0.0,0.0,33.26,0.12,0.7,0.12,29.65,0.93,0.0,0.0,0.18,0.7,0.7,0.0,0.0,0.93,1.02,-0.09,-0.01,0.0,0.58,0.0,0.0,0.0,3.49,2.09
184.0,David Hrnčár,sk SVK,DF,Dender,26.0,1997.0,25.0,18.0,1597.0,17.7,2.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,2.2,2.2,1.9,4.0,19.0,59.0,105.0,0.11,0.11,0.23,0.11,0.23,0.12,0.11,0.23,0.12,0.23,Matches,20.0,9.0,45.0,1.13,0.51,0.1,0.22,18.4,2.0,0.11,-0.2,-0.2,566.0,842.0,67.2,9896.0,4142.0,238.0,296.0,80.4,250.0,350.0,71.4,55.0,146.0,37.7,2.5,0.1,29.0,42.0,21.0,16.0,629.0,212.0,0.0,2.0,90.0,161.0,25.0,5.0,17.0,0.0,1.0,29.0,63.0,3.55,38.0,19.0,2.0,1.0,0.0,4.0,0.23,4.0,0.0,0.0,0.0,0.0,25.0,15.0,16.0,8.0,1.0,17.0,58.6,12.0,12.0,22.0,47.0,58.0,0.0,1042.0,61.0,33.0,5.0,50.0,5.0,50.0,557.0,4.0,26.0,12.0,522.0,64.0,59.1,77.0,11,7,31.0,2,1.09,25.0,31.0,-6.0,-0.34,0.64,21.5,28.7,-7.2,-0.41,0.53,0.0,9.0,0.0,0.0,0.0,66.0,24.0,57.1,1.41,1.02,90.23,0.11,0.11,0.23,0.11,0.0,0.0,0.06,0.06,0.12,0.12,0.11,0.23,1.07,3.33,5.93,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.13,0.51,0.06,0.03,1.04,0.11,-0.01,-0.01,31.98,47.57,559.1,234.01,13.45,16.72,14.12,19.77,3.11,8.25,0.14,0.01,1.64,2.37,1.19,0.9,35.54,11.98,0.0,0.11,5.08,9.1,1.41,0.28,0.96,0.0,0.06,1.64,3.56,0.2,2.15,1.07,0.11,0.06,0.0,0.23,0.01,0.23,0.0,0.0,0.0,0.0,1.41,0.85,0.9,0.45,0.06,0.96,0.68,0.68,1.24,2.66,3.28,0.0,58.87,3.45,1.86,0.28,0.28,31.47,0.23,1.47,0.68,29.49,0.62,0.4,0.11,0.06,1.41,1.75,-0.34,-0.02,1.21,1.62,-0.41,-0.02,0.0,0.51,0.0,0.0,0.0,3.73,1.36
267.0,Davor Matijas,hr CRO,GK,Beerschot,24.0,1999.0,10.0,9.0,852.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,265.0,340.0,77.9,6486.0,4352.0,52.0,53.0,98.1,145.0,146.0,99.3,67.0,140.0,47.9,0.0,0.0,0.0,4.0,1.0,0.0,271.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,2.0,9.0,1.0,374.0,290.0,0.0,0.0,,0.0,,263.0,0.0,0.0,0.0,199.0,85.0,31.6,90.0,9,1,42.0,19,0.36,9.0,24.0,-15.0,-1.58,-0.66,9.0,18.3,-9.4,-1.11,-0.47,0.0,1.0,0.0,0.0,0.0,7.0,3.0,100.0,1.05,0.95,89.68,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,27.89,35.79,682.74,458.11,5.47,5.58,15.26,15.37,7.05,14.74,0.0,0.0,0.0,0.42,0.11,0.0,28.53,7.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.01,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.21,0.0,0.0,0.21,0.0,0.0,0.0,0.21,0.95,0.11,39.37,30.53,0.0,0.0,0.0,27.68,0.0,0.0,0.0,20.95,0.95,0.11,2.0,0.04,0.95,2.53,-1.58,-0.17,0.95,1.93,-0.99,-0.12,0.0,0.11,0.0,0.0,0.0,0.74,0.32
361.0,Davy Roef,be BEL,GK,Gent,30.0,1994.0,26.0,26.0,2340.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,704.0,911.0,77.3,18003.0,12953.0,139.0,139.0,100.0,338.0,344.0,98.3,225.0,421.0,53.4,0.0,0.0,0.0,2.0,0.0,0.0,656.0,251.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.15,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,1.0,13.0,4.0,985.0,905.0,0.0,0.0,,0.0,,701.0,0.0,1.0,0.0,442.0,90.0,86.7,90.0,26,0,,0,1.46,33.0,30.0,3.0,0.12,-1.13,33.7,40.8,-7.1,-0.27,-0.57,0.0,0.0,0.0,0.0,0.0,28.0,11.0,84.6,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,27.08,35.04,692.42,498.19,5.35,5.35,13.0,13.23,8.65,16.19,0.0,0.0,0.0,0.08,0.0,0.0,25.23,9.65,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.01,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.5,0.15,37.88,34.81,0.0,0.0,0.0,26.96,0.0,0.04,0.0,17.0,1.0,0.0,0.0,0.06,1.27,1.15,0.12,0.0,1.3,1.57,-0.27,-0.01,0.0,0.0,0.0,0.0,0.0,1.08,0.42
414.0,Dembo Sylla,gn GUI,DF,Dender,21.0,2002.0,13.0,7.0,672.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,8.0,12.0,38.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,2.0,1.0,50.0,0.27,0.13,0.0,0.0,25.9,0.0,0.04,-0.1,-0.1,199.0,272.0,73.2,2750.0,1014.0,110.0,142.0,77.5,71.0,96.0,74.0,7.0,16.0,43.8,0.6,0.0,0.0,10.0,1.0,0.0,215.0,56.0,0.0,0.0,12.0,56.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,0.67,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,13.0,6.0,0.0,6.0,54.5,5.0,5.0,6.0,25.0,20.0,1.0,362.0,26.0,9.0,3.0,23.1,10.0,76.9,200.0,6.0,15.0,4.0,181.0,52.0,24.9,69.0,1,6,32.0,9,0.63,2.0,15.0,-13.0,-1.74,-1.52,5.7,14.2,-8.4,-1.13,-0.68,0.0,10.0,0.0,2.0,0.0,28.0,7.0,38.9,1.73,0.93,89.6,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.01,0.01,0.0,0.01,1.07,1.6,5.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.13,0.04,0.02,3.45,0.0,-0.01,-0.01,26.53,36.27,366.67,135.2,14.67,18.93,9.47,12.8,0.93,2.13,0.08,0.0,0.0,1.33,0.13,0.0,28.67,7.47,0.0,0.0,1.6,7.47,0.0,0.0,0.0,0.0,0.13,0.8,0.67,0.09,0.4,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,1.6,1.73,0.8,0.0,0.8,0.67,0.67,0.8,3.33,2.67,0.13,48.27,3.47,1.2,0.4,1.33,26.67,0.8,2.0,0.53,24.13,0.13,0.8,1.2,0.08,0.27,2.0,-1.73,-0.23,0.76,1.89,-1.12,-0.15,0.0,1.33,0.0,0.27,0.0,3.73,0.93
314.0,Denis Odoi,gh GHA,"MF,DF",Antwerp,36.0,1988.0,18.0,16.0,1438.0,16.0,1.0,2.0,3.0,1.0,0.0,0.0,9.0,1.0,1.1,1.1,1.1,2.1,22.0,75.0,40.0,0.06,0.13,0.19,0.06,0.19,0.07,0.07,0.13,0.07,0.13,Matches,20.0,5.0,25.0,1.25,0.31,0.05,0.2,19.8,0.0,0.05,-0.1,-0.1,734.0,881.0,83.3,13388.0,3536.0,294.0,331.0,88.8,343.0,402.0,85.3,73.0,107.0,68.2,0.6,0.9,11.0,67.0,7.0,3.0,824.0,55.0,2.0,13.0,14.0,33.0,0.0,0.0,0.0,0.0,2.0,17.0,31.0,1.94,23.0,2.0,0.0,1.0,1.0,4.0,0.25,4.0,0.0,0.0,0.0,0.0,27.0,17.0,10.0,10.0,7.0,13.0,61.9,8.0,8.0,15.0,42.0,41.0,3.0,1051.0,58.0,15.0,9.0,52.9,8.0,47.1,740.0,0.0,22.0,12.0,688.0,80.0,53.3,85.0,13,2,38.0,1,1.32,30.0,17.0,13.0,0.81,0.67,22.3,25.0,-2.7,-0.17,0.17,1.0,27.0,0.0,1.0,0.0,80.0,30.0,56.6,1.12,1.0,89.88,0.06,0.12,0.19,0.06,0.0,0.0,0.56,0.06,0.07,0.07,0.07,0.13,1.38,4.69,2.5,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.01,1.25,0.31,0.08,0.02,1.24,0.0,-0.01,-0.01,45.88,55.06,836.75,221.0,18.38,20.69,21.44,25.12,4.56,6.69,0.04,0.06,0.69,4.19,0.44,0.19,51.5,3.44,0.12,0.81,0.88,2.06,0.0,0.0,0.0,0.0,0.12,1.06,1.94,0.12,1.44,0.12,0.0,0.06,0.06,0.25,0.02,0.25,0.0,0.0,0.0,0.0,1.69,1.06,0.62,0.62,0.44,0.81,0.5,0.5,0.94,2.62,2.56,0.19,65.69,3.62,0.94,0.56,0.5,46.25,0.0,1.38,0.75,43.0,0.81,0.12,0.06,0.08,1.88,1.06,0.81,0.05,1.39,1.56,-0.17,-0.01,0.06,1.69,0.0,0.06,0.0,5.0,1.88
121.0,Dennis Eckert,de GER,FW,Standard Liège,27.0,1997.0,23.0,20.0,1796.0,20.0,6.0,0.0,6.0,5.0,1.0,2.0,2.0,0.0,8.8,7.2,1.5,8.6,31.0,64.0,130.0,0.3,0.0,0.3,0.25,0.25,0.44,0.07,0.52,0.36,0.43,Matches,59.0,23.0,39.0,2.96,1.15,0.08,0.22,14.1,1.0,0.12,-2.8,-2.2,378.0,578.0,65.4,6259.0,1439.0,185.0,262.0,70.6,130.0,195.0,66.7,44.0,70.0,62.9,1.6,-1.5,16.0,36.0,17.0,1.0,533.0,39.0,1.0,5.0,23.0,1.0,11.0,3.0,4.0,0.0,6.0,12.0,60.0,3.01,29.0,3.0,9.0,5.0,0.0,8.0,0.4,1.0,0.0,4.0,2.0,0.0,27.0,16.0,8.0,16.0,3.0,8.0,40.0,12.0,11.0,6.0,33.0,23.0,0.0,826.0,25.0,109.0,28.0,53.8,22.0,42.3,544.0,17.0,52.0,23.0,564.0,78.0,66.5,85.0,9,3,31.0,0,1.06,18.0,25.0,-7.0,-0.35,0.25,28.3,29.0,-0.8,-0.04,0.59,0.0,27.0,2.0,0.0,0.0,92.0,63.0,42.9,1.15,1.0,89.8,0.3,0.0,0.3,0.25,0.05,0.1,0.1,0.0,0.44,0.36,0.08,0.43,1.55,3.2,6.5,0.02,0.0,0.02,0.01,0.01,0.02,0.0,0.03,0.02,0.02,2.95,1.15,0.15,0.06,0.7,0.05,-0.14,-0.11,18.9,28.9,312.95,71.95,9.25,13.1,6.5,9.75,2.2,3.5,0.08,-0.08,0.8,1.8,0.85,0.05,26.65,1.95,0.05,0.25,1.15,0.05,0.55,0.15,0.2,0.0,0.3,0.6,3.0,0.15,1.45,0.15,0.45,0.25,0.0,0.4,0.02,0.05,0.0,0.2,0.1,0.0,1.35,0.8,0.4,0.8,0.15,0.4,0.6,0.55,0.3,1.65,1.15,0.0,41.3,1.25,5.45,1.4,1.1,27.2,0.85,2.6,1.15,28.2,0.45,0.15,0.0,0.05,0.9,1.25,-0.35,-0.02,1.42,1.45,-0.04,-0.0,0.0,1.35,0.1,0.0,0.0,4.6,3.15
343.0,Dennis Praet,be BEL,MF,Antwerp,30.0,1994.0,16.0,9.0,830.0,9.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,1.4,11.0,46.0,41.0,0.0,0.11,0.11,0.0,0.11,0.08,0.08,0.15,0.08,0.15,Matches,8.0,2.0,25.0,0.87,0.22,0.0,0.0,20.2,0.0,0.08,-0.7,-0.7,312.0,390.0,80.0,5672.0,1474.0,127.0,149.0,85.2,141.0,169.0,83.4,35.0,49.0,71.4,0.8,0.3,11.0,33.0,6.0,2.0,375.0,13.0,0.0,0.0,24.0,3.0,6.0,4.0,1.0,0.0,2.0,7.0,24.0,2.68,22.0,0.0,2.0,0.0,0.0,2.0,0.22,2.0,0.0,0.0,0.0,0.0,25.0,15.0,8.0,16.0,1.0,9.0,69.2,4.0,10.0,10.0,35.0,23.0,0.0,507.0,28.0,15.0,7.0,50.0,6.0,42.9,332.0,1.0,17.0,15.0,306.0,52.0,30.7,74.0,2,7,23.0,1,1.3,9.0,11.0,-2.0,-0.22,-1.04,9.8,12.6,-2.8,-0.31,-0.09,0.0,11.0,0.0,0.0,0.0,40.0,8.0,66.7,1.74,0.98,90.22,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.08,0.15,1.2,5.0,4.46,0.0,0.01,0.01,0.0,0.01,0.01,0.01,0.02,0.01,0.02,0.87,0.22,0.09,0.02,2.2,0.0,-0.08,-0.08,33.91,42.39,616.52,160.22,13.8,16.2,15.33,18.37,3.8,5.33,0.09,0.03,1.2,3.59,0.65,0.22,40.76,1.41,0.0,0.0,2.61,0.33,0.65,0.43,0.11,0.0,0.22,0.76,2.61,0.29,2.39,0.0,0.22,0.0,0.0,0.22,0.02,0.22,0.0,0.0,0.0,0.0,2.72,1.63,0.87,1.74,0.11,0.98,0.43,1.09,1.09,3.8,2.5,0.0,55.11,3.04,1.63,0.76,0.65,36.09,0.11,1.85,1.63,33.26,0.22,0.76,0.11,0.14,0.98,1.2,-0.22,-0.02,1.07,1.37,-0.3,-0.03,0.0,1.2,0.0,0.0,0.0,4.35,0.87
214.0,Dermane Karim,tg TOG,"MF,FW",Kortrijk,20.0,2003.0,9.0,8.0,686.0,7.6,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.6,1.6,0.7,2.3,15.0,25.0,39.0,0.13,0.13,0.26,0.13,0.26,0.2,0.09,0.3,0.2,0.3,Matches,15.0,6.0,40.0,1.97,0.79,0.07,0.17,19.3,0.0,0.1,-0.6,-0.6,197.0,261.0,75.5,3395.0,979.0,77.0,100.0,77.0,91.0,108.0,84.3,18.0,33.0,54.5,0.7,0.3,9.0,19.0,9.0,1.0,253.0,8.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,2.76,18.0,0.0,1.0,0.0,0.0,3.0,0.39,3.0,0.0,0.0,0.0,0.0,25.0,13.0,12.0,11.0,2.0,11.0,64.7,6.0,4.0,3.0,28.0,7.0,0.0,361.0,4.0,16.0,11.0,44.0,12.0,48.0,234.0,5.0,22.0,13.0,203.0,76.0,25.4,86.0,5,1,2.0,0,1.27,9.0,14.0,-5.0,-0.66,0.33,9.3,10.6,-1.3,-0.17,0.31,0.0,9.0,0.0,0.0,0.0,60.0,6.0,27.3,1.18,1.05,90.26,0.13,0.13,0.26,0.13,0.0,0.0,0.0,0.0,0.21,0.21,0.09,0.3,1.97,3.29,5.13,0.02,0.02,0.03,0.02,0.03,0.03,0.01,0.04,0.03,0.04,1.97,0.79,0.26,0.1,2.54,0.0,-0.08,-0.08,25.92,34.34,446.71,128.82,10.13,13.16,11.97,14.21,2.37,4.34,0.09,0.04,1.18,2.5,1.18,0.13,33.29,1.05,0.13,0.13,1.32,0.13,0.0,0.0,0.0,0.0,0.0,1.05,2.76,0.36,2.37,0.0,0.13,0.0,0.0,0.39,0.05,0.39,0.0,0.0,0.0,0.0,3.29,1.71,1.58,1.45,0.26,1.45,0.79,0.53,0.39,3.68,0.92,0.0,47.5,0.53,2.11,1.45,1.58,30.79,0.66,2.89,1.71,26.71,0.66,0.13,0.0,0.17,1.18,1.84,-0.66,-0.09,1.22,1.39,-0.17,-0.02,0.0,1.18,0.0,0.0,0.0,7.89,0.79
428.0,Derrick Tshimanga,be BEL,DF,Beerschot,35.0,1988.0,14.0,11.0,1033.0,11.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,4.0,39.0,5.0,0.09,0.0,0.09,0.09,0.09,0.02,0.01,0.02,0.02,0.02,Matches,2.0,1.0,50.0,0.17,0.09,0.5,1.0,19.7,0.0,0.09,0.8,0.8,418.0,497.0,84.1,7138.0,2812.0,179.0,197.0,90.9,195.0,228.0,85.5,30.0,53.0,56.6,0.1,-0.1,4.0,30.0,0.0,0.0,473.0,24.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,1.05,10.0,0.0,0.0,0.0,1.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,25.0,15.0,20.0,4.0,1.0,11.0,64.7,6.0,6.0,14.0,39.0,32.0,1.0,592.0,69.0,1.0,5.0,83.3,1.0,16.7,425.0,0.0,7.0,5.0,388.0,74.0,38.3,86.0,10,3,29.0,13,0.39,9.0,32.0,-23.0,-2.0,-1.41,10.0,22.7,-12.7,-1.21,-0.68,0.0,9.0,0.0,0.0,0.0,42.0,6.0,33.3,1.22,0.96,89.83,0.09,0.0,0.09,0.09,0.0,0.0,0.09,0.0,0.02,0.02,0.01,0.03,0.35,3.39,0.43,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.17,0.09,0.01,0.01,1.71,0.0,0.07,0.07,36.35,43.22,620.7,244.52,15.57,17.13,16.96,19.83,2.61,4.61,0.01,-0.01,0.35,2.61,0.0,0.0,41.13,2.09,0.0,0.0,0.43,0.61,0.0,0.0,0.0,0.0,0.0,0.43,0.96,0.09,0.87,0.0,0.0,0.0,0.09,0.09,0.01,0.09,0.0,0.0,0.0,0.0,2.17,1.3,1.74,0.35,0.09,0.96,0.52,0.52,1.22,3.39,2.78,0.09,51.48,6.0,0.09,0.43,0.09,36.96,0.0,0.61,0.43,33.74,0.87,0.26,1.13,0.03,0.78,2.78,-2.0,-0.17,0.87,1.97,-1.1,-0.11,0.0,0.78,0.0,0.0,0.0,3.65,0.52
243.0,Didier Lamkel Zé,cm CMR,FW,Sint-Truiden,27.0,1996.0,9.0,7.0,641.0,7.1,4.0,0.0,4.0,3.0,1.0,2.0,4.0,0.0,4.3,2.6,0.4,3.0,12.0,20.0,64.0,0.56,0.0,0.56,0.42,0.42,0.61,0.05,0.66,0.37,0.43,Matches,17.0,7.0,41.2,2.39,0.98,0.18,0.43,13.6,0.0,0.16,-0.3,0.4,141.0,231.0,61.0,2170.0,396.0,74.0,119.0,62.2,45.0,65.0,69.2,12.0,19.0,63.2,0.4,-0.4,7.0,13.0,4.0,1.0,229.0,2.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,2.67,15.0,0.0,1.0,1.0,0.0,4.0,0.56,0.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,1.0,2.0,3.0,100.0,0.0,3.0,0.0,4.0,6.0,0.0,312.0,6.0,37.0,5.0,41.7,6.0,50.0,232.0,9.0,22.0,15.0,255.0,71.0,23.7,86.0,3,2,20.0,0,1.36,10.0,10.0,0.0,0.0,0.66,10.1,12.7,-2.7,-0.37,-0.13,0.0,4.0,1.0,0.0,0.0,18.0,30.0,45.5,1.27,0.99,90.28,0.56,0.0,0.56,0.42,0.14,0.28,0.56,0.0,0.61,0.37,0.06,0.42,1.69,2.82,9.01,0.08,0.0,0.08,0.06,0.06,0.09,0.01,0.09,0.05,0.06,2.39,0.99,0.34,0.14,1.92,0.0,-0.04,0.06,19.86,32.54,305.63,55.77,10.42,16.76,6.34,9.15,1.69,2.68,0.06,-0.06,0.99,1.83,0.56,0.14,32.25,0.28,0.0,0.14,1.27,0.0,0.0,0.0,0.0,0.0,0.0,2.39,2.68,0.38,2.11,0.0,0.14,0.14,0.0,0.56,0.08,0.0,0.0,0.14,0.14,0.0,0.56,0.28,0.14,0.14,0.28,0.42,0.0,0.42,0.0,0.56,0.85,0.0,43.94,0.85,5.21,0.7,0.85,32.68,1.27,3.1,2.11,35.92,0.42,0.28,0.0,0.19,1.41,1.41,0.0,0.0,1.42,1.79,-0.38,-0.05,0.0,0.56,0.14,0.0,0.0,2.54,4.23
